id_student,modules,n_modules
588560,"[""Engineering"", ""Technology Studies""]",2
588566,"[""Computing & IT"", ""Technology Studies""]",2
588583,"[""Mathematics""]",1
588590,"[""Computing & IT""]",1
588592,"[""Humanities""]",1
588597,"[""Engineering""]",1
588628,"[""Engineering"", ""Mathematics""]",2
588642,"[""Humanities""]",1
588658,"[""Technology Studies""]",1
588672,"[""Engineering""]",1
588676,"[""Computing & IT"", ""Mathematics""]",2
588685,"[""Humanities""]",1
588691,"[""Humanities""]",1
588694,"[""Computing & IT"", ""Mathematics""]",2
588706,"[""Mathematics""]",1
588707,"[""Computing & IT"", ""Technology Studies""]",2
588710,"[""Computing & IT"", ""Mathematics""]",2
588713,"[""Humanities""]",1
588749,"[""Technology Studies""]",1
588752,"[""Technology Studies""]",1
588765,"[""Computing & IT"", ""Mathematics""]",2
588775,"[""Social Sciences Foundation""]",1
588781,"[""Education Studies""]",1
588796,"[""Engineering""]",1
588815,"[""Technology Studies""]",1
588824,"[""Computing & IT"", ""Technology Studies""]",2
588835,"[""Mathematics""]",1
588842,"[""Computing & IT""]",1
588846,"[""Computing & IT""]",1
588850,"[""Technology Studies""]",1
588852,"[""Mathematics""]",1
588883,"[""Humanities""]",1
588884,"[""Technology Studies""]",1
588910,"[""Humanities""]",1
588913,"[""Engineering""]",1
588914,"[""Engineering""]",1
588925,"[""Engineering""]",1
588940,"[""Education Studies""]",1
588942,"[""Mathematics""]",1
588944,"[""Education Studies"", ""Humanities""]",2
588954,"[""Technology Studies""]",1
588956,"[""Computing & IT""]",1
588963,"[""Education Studies""]",1
588969,"[""Humanities""]",1
588971,"[""Engineering""]",1
588974,"[""Mathematics""]",1
588991,"[""Humanities""]",1
589001,"[""Mathematics""]",1
589003,"[""Engineering""]",1
589007,"[""Technology Studies""]",1
589009,"[""Education Studies""]",1
589014,"[""Engineering""]",1
589016,"[""Engineering""]",1
589017,"[""Engineering""]",1
589018,"[""Computing & IT"", ""Mathematics""]",2
589019,"[""Technology Studies""]",1
589023,"[""Computing & IT"", ""Mathematics""]",2
589029,"[""Engineering""]",1
589033,"[""Mathematics""]",1
589048,"[""Education Studies""]",1
589053,"[""Education Studies""]",1
589055,"[""Mathematics""]",1
589067,"[""Humanities""]",1
589080,"[""Engineering""]",1
589083,"[""Mathematics""]",1
589099,"[""Engineering""]",1
589108,"[""Computing & IT""]",1
589123,"[""Humanities""]",1
589126,"[""Education Studies""]",1
589133,"[""Humanities""]",1
589147,"[""Education Studies""]",1
589154,"[""Humanities""]",1
589162,"[""Engineering""]",1
589171,"[""Technology Studies""]",1
589178,"[""Engineering""]",1
589196,"[""Engineering""]",1
589198,"[""Education Studies""]",1
589211,"[""Mathematics""]",1
589212,"[""Technology Studies""]",1
589216,"[""Humanities""]",1
589220,"[""Technology Studies""]",1
589223,"[""Computing & IT"", ""Mathematics""]",2
589234,"[""Humanities""]",1
589239,"[""Humanities""]",1
589260,"[""Mathematics""]",1
589263,"[""Engineering""]",1
589267,"[""Engineering""]",1
589279,"[""Technology Studies""]",1
589295,"[""Engineering""]",1
589296,"[""Humanities""]",1
589300,"[""Humanities""]",1
589302,"[""Humanities""]",1
589303,"[""Engineering""]",1
589326,"[""Engineering""]",1
589327,"[""Computing & IT"", ""Mathematics""]",2
589332,"[""Engineering""]",1
589333,"[""Humanities""]",1
589377,"[""Education Studies""]",1
589380,"[""Mathematics""]",1
589389,"[""Engineering""]",1
589390,"[""Computing & IT""]",1
589395,"[""Education Studies""]",1
589409,"[""Engineering""]",1
589411,"[""Humanities""]",1
589438,"[""Computing & IT""]",1
589441,"[""Computing & IT"", ""Engineering""]",2
589444,"[""Humanities""]",1
589445,"[""Technology Studies""]",1
589449,"[""Engineering""]",1
589454,"[""Engineering""]",1
589458,"[""Technology Studies""]",1
589463,"[""Computing & IT""]",1
589469,"[""Engineering""]",1
589471,"[""Humanities""]",1
589472,"[""Mathematics""]",1
589474,"[""Engineering""]",1
589484,"[""Mathematics""]",1
589490,"[""Engineering""]",1
589493,"[""Education Studies""]",1
589503,"[""Technology Studies""]",1
589506,"[""Mathematics""]",1
589507,"[""Education Studies""]",1
589508,"[""Humanities""]",1
589509,"[""Humanities""]",1
589517,"[""Computing & IT"", ""Mathematics""]",2
589523,"[""Computing & IT""]",1
589525,"[""Computing & IT""]",1
589531,"[""Technology Studies""]",1
589548,"[""Engineering""]",1
589554,"[""Humanities""]",1
589555,"[""Mathematics""]",1
589557,"[""Technology Studies""]",1
589558,"[""Education Studies""]",1
589559,"[""Engineering""]",1
589562,"[""Education Studies""]",1
589565,"[""Computing & IT"", ""Engineering""]",2
589569,"[""Technology Studies""]",1
589578,"[""Engineering""]",1
589580,"[""Humanities""]",1
589582,"[""Technology Studies""]",1
589583,"[""Engineering""]",1
589584,"[""Technology Studies""]",1
589585,"[""Technology Studies""]",1
589587,"[""Engineering""]",1
589594,"[""Engineering""]",1
589605,"[""Engineering""]",1
589621,"[""Humanities""]",1
589630,"[""Technology Studies""]",1
589634,"[""Computing & IT""]",1
589665,"[""Engineering""]",1
589690,"[""Education Studies""]",1
589691,"[""Education Studies""]",1
589702,"[""Education Studies""]",1
589707,"[""Engineering""]",1
589722,"[""Computing & IT"", ""Mathematics""]",2
589723,"[""Computing & IT"", ""Technology Studies""]",2
589734,"[""Education Studies""]",1
589744,"[""Education Studies""]",1
589748,"[""Education Studies""]",1
589749,"[""Engineering""]",1
589768,"[""Engineering""]",1
589778,"[""Computing & IT""]",1
589782,"[""Computing & IT"", ""Engineering""]",2
589798,"[""Engineering""]",1
589799,"[""Mathematics""]",1
589810,"[""Humanities""]",1
589828,"[""Engineering"", ""Mathematics""]",2
589843,"[""Engineering""]",1
589845,"[""Education Studies""]",1
589856,"[""Mathematics""]",1
589860,"[""Engineering""]",1
589862,"[""Humanities""]",1
589875,"[""Technology Studies""]",1
589894,"[""Computing & IT"", ""Mathematics""]",2
589902,"[""Mathematics""]",1
589903,"[""Humanities""]",1
589914,"[""Education Studies""]",1
589919,"[""Education Studies""]",1
589927,"[""Education Studies""]",1
589932,"[""Technology Studies""]",1
589935,"[""Humanities""]",1
589948,"[""Engineering""]",1
589950,"[""Humanities""]",1
589956,"[""Computing & IT"", ""Technology Studies""]",2
589963,"[""Technology Studies""]",1
589968,"[""Humanities""]",1
589973,"[""Education Studies""]",1
589990,"[""Education Studies""]",1
589997,"[""Humanities""]",1
590017,"[""Mathematics""]",1
590018,"[""Engineering""]",1
590028,"[""Education Studies""]",1
590034,"[""Education Studies""]",1
590046,"[""Education Studies""]",1
590072,"[""Computing & IT"", ""Mathematics""]",2
590086,"[""Humanities""]",1
590107,"[""Humanities""]",1
590110,"[""Technology Studies""]",1
590120,"[""Engineering""]",1
590122,"[""Humanities""]",1
590127,"[""Technology Studies""]",1
590128,"[""Engineering""]",1
590147,"[""Education Studies""]",1
590177,"[""Technology Studies""]",1
590184,"[""Technology Studies""]",1
590188,"[""Engineering""]",1
590189,"[""Engineering""]",1
590202,"[""Humanities""]",1
590213,"[""Education Studies""]",1
590215,"[""Education Studies""]",1
590226,"[""Engineering""]",1
590227,"[""Technology Studies""]",1
590231,"[""Humanities""]",1
590235,"[""Technology Studies""]",1
590241,"[""Engineering""]",1
590244,"[""Humanities""]",1
590248,"[""Education Studies""]",1
590251,"[""Education Studies""]",1
590289,"[""Engineering""]",1
590305,"[""Humanities""]",1
590308,"[""Humanities""]",1
590310,"[""Humanities""]",1
590325,"[""Humanities""]",1
590328,"[""Engineering""]",1
590340,"[""Technology Studies""]",1
590353,"[""Education Studies""]",1
590360,"[""Humanities""]",1
590362,"[""Humanities""]",1
590365,"[""Humanities""]",1
590370,"[""Technology Studies""]",1
590372,"[""Humanities""]",1
590380,"[""Technology Studies""]",1
590381,"[""Engineering""]",1
590392,"[""Technology Studies""]",1
590397,"[""Computing & IT"", ""Technology Studies""]",2
590402,"[""Technology Studies""]",1
590403,"[""Engineering""]",1
590408,"[""Humanities""]",1
590410,"[""Technology Studies""]",1
590416,"[""Humanities""]",1
590420,"[""Technology Studies""]",1
590436,"[""Mathematics""]",1
590443,"[""Technology Studies""]",1
590444,"[""Humanities""]",1
590445,"[""Education Studies""]",1
590461,"[""Engineering""]",1
590462,"[""Engineering""]",1
590464,"[""Technology Studies""]",1
590466,"[""Engineering""]",1
590478,"[""Humanities""]",1
590482,"[""Technology Studies""]",1
590494,"[""Engineering""]",1
590499,"[""Engineering""]",1
590502,"[""Humanities""]",1
590504,"[""Technology Studies""]",1
590508,"[""Engineering""]",1
590519,"[""Computing & IT""]",1
590520,"[""Humanities""]",1
590540,"[""Education Studies""]",1
590541,"[""Technology Studies""]",1
590543,"[""Engineering""]",1
590545,"[""Engineering""]",1
590548,"[""Engineering""]",1
590555,"[""Engineering""]",1
590562,"[""Technology Studies""]",1
590571,"[""Engineering""]",1
590590,"[""Education Studies""]",1
590593,"[""Education Studies"", ""Humanities""]",2
590604,"[""Engineering""]",1
590616,"[""Technology Studies""]",1
590625,"[""Humanities""]",1
590626,"[""Computing & IT"", ""Mathematics""]",2
590632,"[""Technology Studies""]",1
590662,"[""Education Studies""]",1
590667,"[""Humanities""]",1
590668,"[""Humanities""]",1
590676,"[""Computing & IT"", ""Technology Studies""]",2
590680,"[""Technology Studies""]",1
590699,"[""Computing & IT"", ""Mathematics""]",2
590701,"[""Engineering""]",1
590707,"[""Engineering""]",1
590711,"[""Education Studies""]",1
590713,"[""Humanities""]",1
590714,"[""Engineering""]",1
590739,"[""Education Studies""]",1
590744,"[""Computing & IT"", ""Mathematics""]",2
590749,"[""Engineering""]",1
590753,"[""Technology Studies""]",1
590758,"[""Education Studies""]",1
590762,"[""Computing & IT"", ""Technology Studies""]",2
590764,"[""Education Studies"", ""Humanities""]",2
590789,"[""Technology Studies""]",1
590798,"[""Humanities""]",1
590811,"[""Technology Studies""]",1
590812,"[""Humanities""]",1
590815,"[""Engineering""]",1
590818,"[""Engineering""]",1
590824,"[""Engineering""]",1
590828,"[""Technology Studies""]",1
590835,"[""Education Studies""]",1
590836,"[""Education Studies""]",1
590837,"[""Mathematics""]",1
590849,"[""Engineering""]",1
590854,"[""Humanities""]",1
590864,"[""Education Studies""]",1
590867,"[""Humanities""]",1
590870,"[""Humanities""]",1
590877,"[""Computing & IT"", ""Mathematics""]",2
590881,"[""Computing & IT"", ""Technology Studies""]",2
590882,"[""Mathematics""]",1
590886,"[""Computing & IT"", ""Technology Studies""]",2
590898,"[""Engineering""]",1
590907,"[""Engineering""]",1
590914,"[""Computing & IT""]",1
590918,"[""Technology Studies""]",1
590920,"[""Technology Studies""]",1
590921,"[""Technology Studies""]",1
590923,"[""Humanities""]",1
590931,"[""Humanities""]",1
590942,"[""Mathematics""]",1
590951,"[""Technology Studies""]",1
590961,"[""Computing & IT"", ""Mathematics""]",2
590970,"[""Engineering""]",1
590974,"[""Computing & IT""]",1
590980,"[""Engineering""]",1
590989,"[""Engineering""]",1
590994,"[""Humanities""]",1
591008,"[""Engineering""]",1
591015,"[""Engineering""]",1
591021,"[""Mathematics""]",1
591030,"[""Humanities""]",1
591034,"[""Humanities""]",1
591055,"[""Engineering""]",1
591057,"[""Engineering""]",1
591071,"[""Technology Studies""]",1
591078,"[""Engineering""]",1
591083,"[""Computing & IT""]",1
591094,"[""Humanities""]",1
591100,"[""Technology Studies""]",1
591111,"[""Engineering""]",1
591132,"[""Engineering""]",1
591159,"[""Humanities""]",1
591163,"[""Technology Studies""]",1
591165,"[""Mathematics""]",1
591178,"[""Mathematics""]",1
591179,"[""Education Studies""]",1
591193,"[""Technology Studies""]",1
591198,"[""Education Studies""]",1
591202,"[""Technology Studies""]",1
591210,"[""Technology Studies""]",1
591216,"[""Education Studies""]",1
591219,"[""Engineering""]",1
591223,"[""Humanities""]",1
591225,"[""Education Studies""]",1
591230,"[""Computing & IT"", ""Technology Studies""]",2
591243,"[""Education Studies""]",1
591255,"[""Education Studies""]",1
591257,"[""Humanities""]",1
591273,"[""Humanities""]",1
591294,"[""Education Studies""]",1
591299,"[""Humanities""]",1
591309,"[""Humanities""]",1
591318,"[""Engineering""]",1
591321,"[""Education Studies""]",1
591343,"[""Engineering""]",1
591375,"[""Computing & IT"", ""Mathematics""]",2
591388,"[""Computing & IT"", ""Mathematics""]",2
591394,"[""Engineering""]",1
591398,"[""Mathematics""]",1
591403,"[""Engineering""]",1
591409,"[""Education Studies""]",1
591410,"[""Humanities""]",1
591411,"[""Engineering""]",1
591412,"[""Engineering""]",1
591414,"[""Humanities""]",1
591420,"[""Humanities""]",1
591424,"[""Mathematics""]",1
591440,"[""Humanities""]",1
591448,"[""Technology Studies""]",1
591461,"[""Humanities""]",1
591464,"[""Education Studies""]",1
591501,"[""Humanities""]",1
591516,"[""Engineering""]",1
591518,"[""Humanities""]",1
591523,"[""Mathematics""]",1
591525,"[""Engineering""]",1
591540,"[""Technology Studies""]",1
591547,"[""Humanities""]",1
591549,"[""Education Studies""]",1
591550,"[""Engineering""]",1
591558,"[""Humanities""]",1
591563,"[""Education Studies""]",1
591566,"[""Computing & IT"", ""Mathematics""]",2
591574,"[""Humanities""]",1
591581,"[""Engineering""]",1
591588,"[""Education Studies""]",1
591589,"[""Humanities""]",1
591591,"[""Humanities""]",1
591593,"[""Computing & IT"", ""Technology Studies""]",2
591602,"[""Education Studies""]",1
591608,"[""Humanities""]",1
591613,"[""Engineering""]",1
591619,"[""Computing & IT""]",1
591620,"[""Engineering""]",1
591638,"[""Engineering""]",1
591648,"[""Technology Studies""]",1
591650,"[""Technology Studies""]",1
591654,"[""Technology Studies""]",1
591655,"[""Computing & IT"", ""Engineering""]",2
591661,"[""Engineering""]",1
591671,"[""Education Studies""]",1
591677,"[""Engineering""]",1
591685,"[""Engineering""]",1
591692,"[""Engineering""]",1
591694,"[""Technology Studies""]",1
591695,"[""Engineering""]",1
591719,"[""Computing & IT"", ""Mathematics""]",2
591721,"[""Humanities""]",1
591725,"[""Humanities""]",1
591733,"[""Computing & IT""]",1
591735,"[""Engineering""]",1
591738,"[""Computing & IT""]",1
591742,"[""Technology Studies""]",1
591743,"[""Humanities""]",1
591746,"[""Engineering""]",1
591755,"[""Education Studies""]",1
591761,"[""Mathematics""]",1
591765,"[""Engineering""]",1
591774,"[""Social Sciences Foundation""]",1
591785,"[""Humanities""]",1
591787,"[""Humanities""]",1
591804,"[""Education Studies""]",1
591814,"[""Education Studies""]",1
591819,"[""Education Studies""]",1
591820,"[""Humanities""]",1
591822,"[""Education Studies""]",1
591837,"[""Education Studies""]",1
591845,"[""Technology Studies""]",1
591849,"[""Education Studies""]",1
591852,"[""Technology Studies""]",1
591859,"[""Education Studies""]",1
591869,"[""Computing & IT"", ""Mathematics""]",2
591872,"[""Engineering""]",1
591873,"[""Education Studies""]",1
591891,"[""Computing & IT"", ""Technology Studies""]",2
591893,"[""Engineering""]",1
591895,"[""Humanities""]",1
591912,"[""Humanities""]",1
591937,"[""Humanities""]",1
591940,"[""Engineering""]",1
591942,"[""Mathematics""]",1
591944,"[""Mathematics""]",1
591946,"[""Engineering""]",1
591958,"[""Computing & IT"", ""Mathematics""]",2
591975,"[""Engineering""]",1
591978,"[""Humanities""]",1
591980,"[""Technology Studies""]",1
591986,"[""Humanities""]",1
591995,"[""Mathematics""]",1
591999,"[""Humanities""]",1
592001,"[""Education Studies""]",1
592002,"[""Engineering""]",1
592003,"[""Mathematics""]",1
592007,"[""Computing & IT"", ""Engineering""]",2
592014,"[""Engineering""]",1
592043,"[""Education Studies""]",1
592047,"[""Mathematics""]",1
592051,"[""Computing & IT"", ""Mathematics""]",2
592056,"[""Education Studies""]",1
592059,"[""Education Studies""]",1
592080,"[""Mathematics""]",1
592081,"[""Humanities""]",1
592090,"[""Humanities""]",1
592092,"[""Engineering""]",1
592093,"[""Computing & IT"", ""Technology Studies""]",2
592124,"[""Computing & IT""]",1
592127,"[""Education Studies""]",1
592135,"[""Humanities""]",1
592139,"[""Humanities""]",1
592142,"[""Engineering""]",1
592147,"[""Humanities""]",1
592151,"[""Computing & IT""]",1
592158,"[""Computing & IT""]",1
592168,"[""Engineering""]",1
592172,"[""Mathematics""]",1
592173,"[""Technology Studies""]",1
592189,"[""Technology Studies""]",1
592190,"[""Education Studies""]",1
592193,"[""Humanities""]",1
592203,"[""Engineering""]",1
592205,"[""Humanities""]",1
592206,"[""Engineering""]",1
592214,"[""Technology Studies""]",1
592218,"[""Engineering""]",1
592220,"[""Technology Studies""]",1
592221,"[""Technology Studies""]",1
592233,"[""Engineering""]",1
592245,"[""Education Studies""]",1
592248,"[""Education Studies""]",1
592250,"[""Mathematics""]",1
592252,"[""Technology Studies""]",1
592256,"[""Humanities""]",1
592258,"[""Humanities""]",1
592259,"[""Computing & IT"", ""Engineering""]",2
592262,"[""Humanities""]",1
592272,"[""Education Studies""]",1
592284,"[""Computing & IT"", ""Technology Studies""]",2
592287,"[""Education Studies""]",1
592290,"[""Humanities""]",1
592295,"[""Engineering""]",1
592299,"[""Technology Studies""]",1
592310,"[""Computing & IT""]",1
592315,"[""Technology Studies""]",1
592317,"[""Humanities""]",1
592322,"[""Humanities""]",1
592338,"[""Computing & IT"", ""Mathematics""]",2
592344,"[""Technology Studies""]",1
592361,"[""Education Studies""]",1
592370,"[""Engineering""]",1
592372,"[""Computing & IT"", ""Mathematics""]",2
592373,"[""Engineering""]",1
592382,"[""Technology Studies""]",1
592406,"[""Humanities""]",1
592407,"[""Computing & IT""]",1
592422,"[""Engineering""]",1
592429,"[""Computing & IT""]",1
592437,"[""Computing & IT"", ""Engineering""]",2
592441,"[""Humanities""]",1
592444,"[""Education Studies""]",1
592448,"[""Education Studies""]",1
592450,"[""Engineering""]",1
592451,"[""Education Studies""]",1
592458,"[""Engineering""]",1
592465,"[""Technology Studies""]",1
592471,"[""Humanities""]",1
592476,"[""Engineering""]",1
592480,"[""Humanities""]",1
592486,"[""Technology Studies""]",1
592494,"[""Computing & IT"", ""Technology Studies""]",2
592496,"[""Humanities""]",1
592538,"[""Engineering""]",1
592550,"[""Engineering""]",1
592558,"[""Engineering""]",1
592563,"[""Engineering""]",1
592577,"[""Technology Studies""]",1
592581,"[""Mathematics""]",1
592593,"[""Mathematics""]",1
592602,"[""Humanities""]",1
592607,"[""Engineering""]",1
592609,"[""Computing & IT"", ""Mathematics""]",2
592616,"[""Engineering""]",1
592618,"[""Humanities""]",1
592624,"[""Humanities""]",1
592625,"[""Computing & IT"", ""Technology Studies""]",2
592631,"[""Engineering""]",1
592632,"[""Engineering""]",1
592634,"[""Engineering""]",1
592640,"[""Engineering""]",1
592657,"[""Computing & IT"", ""Engineering""]",2
592658,"[""Technology Studies""]",1
592660,"[""Education Studies""]",1
592661,"[""Technology Studies""]",1
592666,"[""Mathematics""]",1
592669,"[""Humanities""]",1
592683,"[""Humanities""]",1
592684,"[""Computing & IT""]",1
592689,"[""Engineering""]",1
592709,"[""Technology Studies""]",1
592725,"[""Humanities""]",1
592731,"[""Computing & IT""]",1
592733,"[""Humanities""]",1
592737,"[""Education Studies""]",1
592749,"[""Technology Studies""]",1
592756,"[""Humanities""]",1
592763,"[""Engineering""]",1
592766,"[""Engineering""]",1
592772,"[""Humanities""]",1
592775,"[""Computing & IT""]",1
592776,"[""Computing & IT""]",1
592781,"[""Engineering""]",1
592787,"[""Computing & IT"", ""Mathematics""]",2
592789,"[""Engineering""]",1
592791,"[""Mathematics""]",1
592804,"[""Technology Studies""]",1
592805,"[""Computing & IT""]",1
592810,"[""Engineering""]",1
592815,"[""Humanities""]",1
592842,"[""Computing & IT"", ""Mathematics""]",2
592843,"[""Mathematics""]",1
592854,"[""Humanities""]",1
592856,"[""Engineering""]",1
592876,"[""Computing & IT""]",1
592880,"[""Education Studies""]",1
592882,"[""Education Studies""]",1
592889,"[""Humanities""]",1
592895,"[""Mathematics""]",1
592899,"[""Technology Studies""]",1
592900,"[""Humanities""]",1
592924,"[""Engineering""]",1
592939,"[""Computing & IT"", ""Engineering""]",2
592949,"[""Humanities""]",1
592950,"[""Computing & IT"", ""Technology Studies""]",2
592951,"[""Computing & IT"", ""Mathematics""]",2
592961,"[""Computing & IT"", ""Mathematics""]",2
592972,"[""Humanities""]",1
592976,"[""Computing & IT""]",1
592997,"[""Computing & IT"", ""Mathematics""]",2
593000,"[""Humanities""]",1
593004,"[""Engineering""]",1
593010,"[""Education Studies""]",1
593013,"[""Education Studies""]",1
593017,"[""Education Studies""]",1
593022,"[""Computing & IT"", ""Engineering""]",2
593023,"[""Humanities""]",1
593038,"[""Mathematics""]",1
593071,"[""Computing & IT""]",1
593075,"[""Technology Studies""]",1
593081,"[""Humanities""]",1
593099,"[""Technology Studies""]",1
593103,"[""Computing & IT"", ""Technology Studies""]",2
593104,"[""Engineering""]",1
593121,"[""Education Studies""]",1
593123,"[""Computing & IT"", ""Mathematics""]",2
593127,"[""Education Studies""]",1
593136,"[""Engineering""]",1
593139,"[""Engineering""]",1
593157,"[""Engineering""]",1
593189,"[""Humanities""]",1
593206,"[""Engineering""]",1
593220,"[""Engineering""]",1
593246,"[""Education Studies""]",1
593266,"[""Humanities""]",1
593272,"[""Engineering""]",1
593281,"[""Humanities""]",1
593299,"[""Humanities""]",1
593303,"[""Technology Studies""]",1
593305,"[""Computing & IT""]",1
593320,"[""Engineering""]",1
593337,"[""Education Studies""]",1
593338,"[""Technology Studies""]",1
593345,"[""Humanities"", ""Technology Studies""]",2
593346,"[""Humanities""]",1
593348,"[""Mathematics""]",1
593362,"[""Mathematics""]",1
593373,"[""Technology Studies""]",1
593385,"[""Humanities""]",1
593400,"[""Mathematics""]",1
593421,"[""Humanities""]",1
593427,"[""Humanities""]",1
593431,"[""Education Studies""]",1
593438,"[""Education Studies""]",1
593440,"[""Humanities""]",1
593441,"[""Humanities""]",1
593443,"[""Humanities""]",1
593444,"[""Humanities""]",1
593459,"[""Engineering""]",1
593465,"[""Humanities""]",1
593475,"[""Technology Studies""]",1
593476,"[""Humanities""]",1
593487,"[""Mathematics""]",1
593492,"[""Engineering""]",1
593510,"[""Humanities""]",1
593511,"[""Engineering""]",1
593513,"[""Humanities""]",1
593514,"[""Humanities""]",1
593532,"[""Engineering""]",1
593534,"[""Mathematics""]",1
593535,"[""Engineering""]",1
593540,"[""Education Studies""]",1
593546,"[""Education Studies""]",1
593556,"[""Technology Studies""]",1
593563,"[""Engineering""]",1
593569,"[""Education Studies""]",1
593571,"[""Humanities""]",1
593583,"[""Humanities""]",1
593585,"[""Engineering""]",1
593587,"[""Mathematics""]",1
593593,"[""Humanities""]",1
593594,"[""Technology Studies""]",1
593607,"[""Computing & IT"", ""Technology Studies""]",2
593613,"[""Humanities""]",1
593617,"[""Engineering""]",1
593631,"[""Humanities""]",1
593654,"[""Technology Studies""]",1
593657,"[""Computing & IT"", ""Technology Studies""]",2
593658,"[""Education Studies""]",1
593670,"[""Engineering""]",1
593671,"[""Engineering""]",1
593681,"[""Engineering""]",1
593685,"[""Humanities""]",1
593692,"[""Humanities""]",1
593694,"[""Humanities""]",1
593695,"[""Humanities""]",1
593706,"[""Humanities""]",1
593707,"[""Humanities""]",1
593709,"[""Humanities""]",1
593711,"[""Humanities""]",1
593712,"[""Humanities""]",1
593715,"[""Humanities""]",1
593722,"[""Engineering""]",1
593727,"[""Humanities""]",1
593733,"[""Mathematics""]",1
593734,"[""Education Studies""]",1
593743,"[""Humanities""]",1
593755,"[""Engineering""]",1
593780,"[""Engineering""]",1
593785,"[""Education Studies""]",1
593787,"[""Computing & IT"", ""Mathematics""]",2
593791,"[""Humanities""]",1
593793,"[""Education Studies""]",1
593796,"[""Engineering""]",1
593798,"[""Humanities""]",1
593819,"[""Education Studies"", ""Humanities""]",2
593823,"[""Computing & IT"", ""Engineering""]",2
593840,"[""Education Studies""]",1
593842,"[""Education Studies""]",1
593845,"[""Mathematics""]",1
593846,"[""Social Sciences Foundation""]",1
593858,"[""Education Studies""]",1
593865,"[""Engineering""]",1
593871,"[""Humanities""]",1
593875,"[""Humanities""]",1
593896,"[""Mathematics""]",1
593898,"[""Humanities""]",1
593900,"[""Humanities""]",1
593903,"[""Technology Studies""]",1
593904,"[""Engineering""]",1
593924,"[""Mathematics""]",1
593930,"[""Humanities""]",1
593941,"[""Mathematics""]",1
593953,"[""Engineering""]",1
593954,"[""Education Studies""]",1
593965,"[""Education Studies""]",1
593970,"[""Engineering""]",1
593972,"[""Computing & IT""]",1
593973,"[""Technology Studies""]",1
593976,"[""Technology Studies""]",1
593987,"[""Social Sciences Foundation""]",1
593995,"[""Computing & IT""]",1
594011,"[""Technology Studies""]",1
594015,"[""Humanities""]",1
594033,"[""Technology Studies""]",1
594038,"[""Humanities""]",1
594043,"[""Humanities""]",1
594044,"[""Computing & IT"", ""Engineering""]",2
594048,"[""Technology Studies""]",1
594052,"[""Computing & IT"", ""Technology Studies""]",2
594056,"[""Humanities""]",1
594057,"[""Humanities""]",1
594061,"[""Humanities""]",1
594065,"[""Engineering""]",1
594071,"[""Technology Studies""]",1
594076,"[""Engineering""]",1
594078,"[""Technology Studies""]",1
594079,"[""Technology Studies""]",1
594081,"[""Technology Studies""]",1
594083,"[""Humanities""]",1
594086,"[""Technology Studies""]",1
594111,"[""Computing & IT"", ""Mathematics""]",2
594119,"[""Engineering""]",1
594122,"[""Engineering""]",1
594131,"[""Mathematics""]",1
594136,"[""Engineering""]",1
594139,"[""Engineering""]",1
594157,"[""Computing & IT"", ""Mathematics""]",2
594161,"[""Technology Studies""]",1
594162,"[""Engineering""]",1
594164,"[""Technology Studies""]",1
594167,"[""Education Studies""]",1
594184,"[""Engineering""]",1
594185,"[""Education Studies""]",1
594188,"[""Education Studies""]",1
594193,"[""Computing & IT"", ""Mathematics""]",2
594196,"[""Education Studies""]",1
594199,"[""Computing & IT"", ""Mathematics""]",2
594201,"[""Technology Studies""]",1
594205,"[""Engineering""]",1
594208,"[""Humanities""]",1
594214,"[""Computing & IT""]",1
594221,"[""Engineering""]",1
594229,"[""Engineering""]",1
594233,"[""Mathematics""]",1
594246,"[""Computing & IT"", ""Mathematics""]",2
594250,"[""Engineering""]",1
594253,"[""Humanities""]",1
594258,"[""Engineering""]",1
594280,"[""Engineering""]",1
594282,"[""Humanities""]",1
594291,"[""Engineering""]",1
594319,"[""Computing & IT"", ""Engineering""]",2
594326,"[""Computing & IT"", ""Engineering""]",2
594329,"[""Technology Studies""]",1
594341,"[""Engineering""]",1
594342,"[""Engineering""]",1
594359,"[""Engineering""]",1
594360,"[""Engineering""]",1
594371,"[""Computing & IT""]",1
594374,"[""Engineering""]",1
594376,"[""Engineering""]",1
594395,"[""Engineering""]",1
594399,"[""Computing & IT"", ""Mathematics""]",2
594404,"[""Engineering""]",1
594406,"[""Engineering""]",1
594407,"[""Technology Studies""]",1
594414,"[""Technology Studies""]",1
594417,"[""Humanities""]",1
594419,"[""Computing & IT"", ""Technology Studies""]",2
594431,"[""Mathematics""]",1
594450,"[""Education Studies""]",1
594452,"[""Mathematics""]",1
594454,"[""Engineering""]",1
594456,"[""Humanities""]",1
594458,"[""Mathematics""]",1
594468,"[""Humanities""]",1
594470,"[""Engineering""]",1
594497,"[""Humanities""]",1
594505,"[""Engineering""]",1
594506,"[""Engineering""]",1
594507,"[""Technology Studies""]",1
594510,"[""Engineering""]",1
594517,"[""Mathematics""]",1
594529,"[""Humanities""]",1
594546,"[""Engineering""]",1
594547,"[""Engineering""]",1
594554,"[""Education Studies""]",1
594558,"[""Engineering""]",1
594576,"[""Engineering""]",1
594578,"[""Technology Studies""]",1
594596,"[""Engineering""]",1
594599,"[""Technology Studies""]",1
594602,"[""Mathematics""]",1
594603,"[""Engineering""]",1
594607,"[""Humanities""]",1
594615,"[""Engineering""]",1
594625,"[""Education Studies""]",1
