id_student,code_module,module_name,domain,code_presentation,final_result,studied_credits
634816,DDD,Technology Studies,STEM,2014B,Withdrawn,120
634824,DDD,Technology Studies,STEM,2014B,Pass,60
634905,DDD,Technology Studies,STEM,2014B,Distinction,60
634909,DDD,Technology Studies,STEM,2014B,Fail,60
635058,DDD,Technology Studies,STEM,2014B,Distinction,60
635100,DDD,Technology Studies,STEM,2014B,Pass,60
635141,DDD,Technology Studies,STEM,2014B,Pass,60
669530,DDD,Technology Studies,STEM,2014B,Withdrawn,90
909056,DDD,Technology Studies,STEM,2014B,Pass,60
963176,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1031884,DDD,Technology Studies,STEM,2014B,Distinction,60
1033968,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1049036,DDD,Technology Studies,STEM,2014B,Pass,120
1175060,DDD,Technology Studies,STEM,2014B,Withdrawn,90
1332356,DDD,Technology Studies,STEM,2014B,Distinction,60
1531649,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1549107,DDD,Technology Studies,STEM,2014B,Pass,60
1552044,DDD,Technology Studies,STEM,2014B,Distinction,60
1554143,DDD,Technology Studies,STEM,2014B,Withdrawn,150
1591864,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1612600,DDD,Technology Studies,STEM,2014B,Pass,90
1614808,DDD,Technology Studies,STEM,2014B,Withdrawn,120
1624025,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1668372,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1671208,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1671761,DDD,Technology Studies,STEM,2014B,Fail,60
1671811,DDD,Technology Studies,STEM,2014B,Pass,90
1735651,DDD,Technology Studies,STEM,2014B,Pass,60
1735653,DDD,Technology Studies,STEM,2014B,Pass,240
1763186,DDD,Technology Studies,STEM,2014B,Pass,120
1767786,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1777223,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1804143,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1826729,DDD,Technology Studies,STEM,2014B,Pass,120
1874160,DDD,Technology Studies,STEM,2014B,Pass,60
1916140,DDD,Technology Studies,STEM,2014B,Pass,60
1939179,DDD,Technology Studies,STEM,2014B,Fail,210
1945434,DDD,Technology Studies,STEM,2014B,Pass,60
1951727,DDD,Technology Studies,STEM,2014B,Pass,60
1981053,DDD,Technology Studies,STEM,2014B,Withdrawn,120
1986370,DDD,Technology Studies,STEM,2014B,Withdrawn,60
1994454,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2001102,DDD,Technology Studies,STEM,2014B,Withdrawn,120
2077023,DDD,Technology Studies,STEM,2014B,Pass,130
2080340,DDD,Technology Studies,STEM,2014B,Fail,60
2087698,DDD,Technology Studies,STEM,2014B,Distinction,60
2091387,DDD,Technology Studies,STEM,2014B,Distinction,90
2109013,DDD,Technology Studies,STEM,2014B,Withdrawn,70
2110039,DDD,Technology Studies,STEM,2014B,Withdrawn,90
2151748,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2162388,DDD,Technology Studies,STEM,2014B,Fail,60
2172136,DDD,Technology Studies,STEM,2014B,Distinction,60
2173688,DDD,Technology Studies,STEM,2014B,Fail,60
2188469,DDD,Technology Studies,STEM,2014B,Fail,75
2210989,DDD,Technology Studies,STEM,2014B,Distinction,60
2231018,DDD,Technology Studies,STEM,2014B,Pass,60
2261142,DDD,Technology Studies,STEM,2014B,Fail,60
2265935,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2266889,DDD,Technology Studies,STEM,2014B,Pass,60
2301511,DDD,Technology Studies,STEM,2014B,Fail,60
2305237,DDD,Technology Studies,STEM,2014B,Withdrawn,150
2306519,DDD,Technology Studies,STEM,2014B,Pass,60
2312809,DDD,Technology Studies,STEM,2014B,Pass,60
2333244,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2343809,DDD,Technology Studies,STEM,2014B,Pass,150
2348961,DDD,Technology Studies,STEM,2014B,Pass,120
2356318,DDD,Technology Studies,STEM,2014B,Fail,60
2357168,DDD,Technology Studies,STEM,2014B,Withdrawn,120
2365009,DDD,Technology Studies,STEM,2014B,Withdrawn,90
2371311,DDD,Technology Studies,STEM,2014B,Fail,60
2394090,DDD,Technology Studies,STEM,2014B,Distinction,90
2399951,DDD,Technology Studies,STEM,2014B,Fail,120
2414973,DDD,Technology Studies,STEM,2014B,Pass,100
2415480,DDD,Technology Studies,STEM,2014B,Distinction,90
2416424,DDD,Technology Studies,STEM,2014B,Pass,60
2416501,DDD,Technology Studies,STEM,2014B,Pass,120
2436400,DDD,Technology Studies,STEM,2014B,Distinction,90
2444109,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2446778,DDD,Technology Studies,STEM,2014B,Withdrawn,90
2450600,DDD,Technology Studies,STEM,2014B,Distinction,60
2450650,DDD,Technology Studies,STEM,2014B,Pass,60
2451003,DDD,Technology Studies,STEM,2014B,Pass,60
2460775,DDD,Technology Studies,STEM,2014B,Distinction,70
2465186,DDD,Technology Studies,STEM,2014B,Fail,60
2473025,DDD,Technology Studies,STEM,2014B,Pass,120
2495139,DDD,Technology Studies,STEM,2014B,Fail,120
2499850,DDD,Technology Studies,STEM,2014B,Withdrawn,120
2502516,DDD,Technology Studies,STEM,2014B,Distinction,60
2503273,DDD,Technology Studies,STEM,2014B,Pass,60
2516497,DDD,Technology Studies,STEM,2014B,Fail,60
2519622,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2521837,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2527077,DDD,Technology Studies,STEM,2014B,Fail,60
2533297,DDD,Technology Studies,STEM,2014B,Fail,60
2533590,DDD,Technology Studies,STEM,2014B,Fail,60
2544678,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2545413,DDD,Technology Studies,STEM,2014B,Fail,60
2550946,DDD,Technology Studies,STEM,2014B,Distinction,60
2558463,DDD,Technology Studies,STEM,2014B,Pass,60
2558536,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2588215,DDD,Technology Studies,STEM,2014B,Withdrawn,120
2588296,DDD,Technology Studies,STEM,2014B,Withdrawn,90
2588543,DDD,Technology Studies,STEM,2014B,Fail,60
2595457,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2595730,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2599201,DDD,Technology Studies,STEM,2014B,Withdrawn,120
2608626,DDD,Technology Studies,STEM,2014B,Distinction,60
2609908,DDD,Technology Studies,STEM,2014B,Pass,90
2610581,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2611371,DDD,Technology Studies,STEM,2014B,Pass,150
2619496,DDD,Technology Studies,STEM,2014B,Distinction,60
2621984,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2623532,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2631092,DDD,Technology Studies,STEM,2014B,Withdrawn,90
2635116,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2636552,DDD,Technology Studies,STEM,2014B,Withdrawn,90
2637219,DDD,Technology Studies,STEM,2014B,Distinction,120
2638464,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2639021,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2640853,DDD,Technology Studies,STEM,2014B,Fail,60
2643028,DDD,Technology Studies,STEM,2014B,Pass,60
2646737,DDD,Technology Studies,STEM,2014B,Withdrawn,120
2648035,DDD,Technology Studies,STEM,2014B,Pass,120
2659530,DDD,Technology Studies,STEM,2014B,Distinction,70
2660408,DDD,Technology Studies,STEM,2014B,Pass,60
2661162,DDD,Technology Studies,STEM,2014B,Pass,60
2668106,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2669736,DDD,Technology Studies,STEM,2014B,Pass,60
2669995,DDD,Technology Studies,STEM,2014B,Pass,60
2675343,DDD,Technology Studies,STEM,2014B,Pass,120
2684847,DDD,Technology Studies,STEM,2014B,Pass,70
2686365,DDD,Technology Studies,STEM,2014B,Fail,120
2686865,DDD,Technology Studies,STEM,2014B,Pass,60
2688692,DDD,Technology Studies,STEM,2014B,Pass,60
2689501,DDD,Technology Studies,STEM,2014B,Withdrawn,60
2692577,DDD,Technology Studies,STEM,2014B,Distinction,70
2692948,DDD,Technology Studies,STEM,2014B,Pass,120
2694886,DDD,Technology Studies,STEM,2014B,Pass,60
2696376,DDD,Technology Studies,STEM,2014B,Fail,210
2698251,DDD,Technology Studies,STEM,2014B,Fail,60
25572,DDD,Technology Studies,STEM,2014J,Withdrawn,150
33796,DDD,Technology Studies,STEM,2014J,Pass,60
36385,DDD,Technology Studies,STEM,2014J,Withdrawn,120
39208,DDD,Technology Studies,STEM,2014J,Withdrawn,120
46016,DDD,Technology Studies,STEM,2014J,Withdrawn,60
46812,DDD,Technology Studies,STEM,2014J,Withdrawn,180
51033,DDD,Technology Studies,STEM,2014J,Pass,60
51153,DDD,Technology Studies,STEM,2014J,Pass,60
51253,DDD,Technology Studies,STEM,2014J,Withdrawn,120
51955,DDD,Technology Studies,STEM,2014J,Fail,60
58731,DDD,Technology Studies,STEM,2014J,Pass,110
63015,DDD,Technology Studies,STEM,2014J,Fail,60
63827,DDD,Technology Studies,STEM,2014J,Withdrawn,60
68417,DDD,Technology Studies,STEM,2014J,Pass,60
69239,DDD,Technology Studies,STEM,2014J,Withdrawn,90
71676,DDD,Technology Studies,STEM,2014J,Pass,60
73019,DDD,Technology Studies,STEM,2014J,Fail,60
73664,DDD,Technology Studies,STEM,2014J,Fail,120
75427,DDD,Technology Studies,STEM,2014J,Fail,60
80775,DDD,Technology Studies,STEM,2014J,Pass,60
83553,DDD,Technology Studies,STEM,2014J,Fail,60
88439,DDD,Technology Studies,STEM,2014J,Pass,60
91470,DDD,Technology Studies,STEM,2014J,Pass,60
96874,DDD,Technology Studies,STEM,2014J,Fail,90
99075,DDD,Technology Studies,STEM,2014J,Fail,60
99609,DDD,Technology Studies,STEM,2014J,Withdrawn,70
100561,DDD,Technology Studies,STEM,2014J,Fail,60
101187,DDD,Technology Studies,STEM,2014J,Withdrawn,120
101279,DDD,Technology Studies,STEM,2014J,Fail,60
102221,DDD,Technology Studies,STEM,2014J,Pass,60
104215,DDD,Technology Studies,STEM,2014J,Withdrawn,270
106553,DDD,Technology Studies,STEM,2014J,Pass,60
110524,DDD,Technology Studies,STEM,2014J,Pass,60
110640,DDD,Technology Studies,STEM,2014J,Pass,120
111415,DDD,Technology Studies,STEM,2014J,Withdrawn,60
123053,DDD,Technology Studies,STEM,2014J,Withdrawn,120
123183,DDD,Technology Studies,STEM,2014J,Pass,60
124210,DDD,Technology Studies,STEM,2014J,Withdrawn,120
125830,DDD,Technology Studies,STEM,2014J,Withdrawn,120
129989,DDD,Technology Studies,STEM,2014J,Distinction,60
131152,DDD,Technology Studies,STEM,2014J,Fail,120
131612,DDD,Technology Studies,STEM,2014J,Pass,60
132157,DDD,Technology Studies,STEM,2014J,Fail,60
132511,DDD,Technology Studies,STEM,2014J,Fail,120
133365,DDD,Technology Studies,STEM,2014J,Pass,60
134243,DDD,Technology Studies,STEM,2014J,Pass,90
134920,DDD,Technology Studies,STEM,2014J,Fail,60
135999,DDD,Technology Studies,STEM,2014J,Withdrawn,60
136135,DDD,Technology Studies,STEM,2014J,Pass,90
136793,DDD,Technology Studies,STEM,2014J,Pass,60
145188,DDD,Technology Studies,STEM,2014J,Fail,60
145578,DDD,Technology Studies,STEM,2014J,Withdrawn,120
146943,DDD,Technology Studies,STEM,2014J,Withdrawn,120
147328,DDD,Technology Studies,STEM,2014J,Pass,60
147715,DDD,Technology Studies,STEM,2014J,Fail,60
148414,DDD,Technology Studies,STEM,2014J,Pass,60
151745,DDD,Technology Studies,STEM,2014J,Pass,90
153170,DDD,Technology Studies,STEM,2014J,Pass,120
154073,DDD,Technology Studies,STEM,2014J,Fail,90
158575,DDD,Technology Studies,STEM,2014J,Withdrawn,60
160181,DDD,Technology Studies,STEM,2014J,Withdrawn,60
163996,DDD,Technology Studies,STEM,2014J,Fail,90
167945,DDD,Technology Studies,STEM,2014J,Withdrawn,90
168843,DDD,Technology Studies,STEM,2014J,Withdrawn,120
175804,DDD,Technology Studies,STEM,2014J,Withdrawn,180
177781,DDD,Technology Studies,STEM,2014J,Fail,60
184409,DDD,Technology Studies,STEM,2014J,Distinction,60
189143,DDD,Technology Studies,STEM,2014J,Distinction,120
190279,DDD,Technology Studies,STEM,2014J,Pass,60
191732,DDD,Technology Studies,STEM,2014J,Fail,60
192375,DDD,Technology Studies,STEM,2014J,Pass,120
202138,DDD,Technology Studies,STEM,2014J,Withdrawn,90
203149,DDD,Technology Studies,STEM,2014J,Fail,60
204410,DDD,Technology Studies,STEM,2014J,Pass,120
204609,DDD,Technology Studies,STEM,2014J,Pass,60
231697,DDD,Technology Studies,STEM,2014J,Withdrawn,60
233873,DDD,Technology Studies,STEM,2014J,Pass,60
234552,DDD,Technology Studies,STEM,2014J,Pass,120
235893,DDD,Technology Studies,STEM,2014J,Distinction,100
236017,DDD,Technology Studies,STEM,2014J,Withdrawn,120
240186,DDD,Technology Studies,STEM,2014J,Pass,80
240236,DDD,Technology Studies,STEM,2014J,Fail,60
241066,DDD,Technology Studies,STEM,2014J,Pass,60
241769,DDD,Technology Studies,STEM,2014J,Withdrawn,60
243025,DDD,Technology Studies,STEM,2014J,Pass,60
249359,DDD,Technology Studies,STEM,2014J,Pass,90
256144,DDD,Technology Studies,STEM,2014J,Pass,60
258538,DDD,Technology Studies,STEM,2014J,Pass,60
260077,DDD,Technology Studies,STEM,2014J,Pass,60
264601,DDD,Technology Studies,STEM,2014J,Withdrawn,70
268143,DDD,Technology Studies,STEM,2014J,Pass,60
269575,DDD,Technology Studies,STEM,2014J,Withdrawn,60
269856,DDD,Technology Studies,STEM,2014J,Pass,60
270502,DDD,Technology Studies,STEM,2014J,Pass,120
275297,DDD,Technology Studies,STEM,2014J,Distinction,120
275309,DDD,Technology Studies,STEM,2014J,Withdrawn,90
276935,DDD,Technology Studies,STEM,2014J,Pass,60
279117,DDD,Technology Studies,STEM,2014J,Withdrawn,60
281172,DDD,Technology Studies,STEM,2014J,Pass,60
281252,DDD,Technology Studies,STEM,2014J,Withdrawn,60
281799,DDD,Technology Studies,STEM,2014J,Withdrawn,60
281920,DDD,Technology Studies,STEM,2014J,Pass,60
282498,DDD,Technology Studies,STEM,2014J,Withdrawn,60
284741,DDD,Technology Studies,STEM,2014J,Withdrawn,120
285481,DDD,Technology Studies,STEM,2014J,Pass,60
287897,DDD,Technology Studies,STEM,2014J,Withdrawn,120
287954,DDD,Technology Studies,STEM,2014J,Fail,120
288762,DDD,Technology Studies,STEM,2014J,Withdrawn,120
295118,DDD,Technology Studies,STEM,2014J,Pass,180
296138,DDD,Technology Studies,STEM,2014J,Distinction,60
298777,DDD,Technology Studies,STEM,2014J,Fail,120
300057,DDD,Technology Studies,STEM,2014J,Fail,60
301036,DDD,Technology Studies,STEM,2014J,Withdrawn,60
303141,DDD,Technology Studies,STEM,2014J,Pass,60
303341,DDD,Technology Studies,STEM,2014J,Withdrawn,120
306754,DDD,Technology Studies,STEM,2014J,Withdrawn,120
307116,DDD,Technology Studies,STEM,2014J,Withdrawn,100
309350,DDD,Technology Studies,STEM,2014J,Withdrawn,120
313561,DDD,Technology Studies,STEM,2014J,Pass,60
318919,DDD,Technology Studies,STEM,2014J,Pass,60
319325,DDD,Technology Studies,STEM,2014J,Withdrawn,60
321952,DDD,Technology Studies,STEM,2014J,Fail,120
322137,DDD,Technology Studies,STEM,2014J,Pass,60
323025,DDD,Technology Studies,STEM,2014J,Withdrawn,120
323680,DDD,Technology Studies,STEM,2014J,Pass,60
324338,DDD,Technology Studies,STEM,2014J,Fail,120
328241,DDD,Technology Studies,STEM,2014J,Pass,120
331526,DDD,Technology Studies,STEM,2014J,Withdrawn,120
333823,DDD,Technology Studies,STEM,2014J,Fail,60
334048,DDD,Technology Studies,STEM,2014J,Pass,60
334581,DDD,Technology Studies,STEM,2014J,Distinction,90
334973,DDD,Technology Studies,STEM,2014J,Pass,60
335922,DDD,Technology Studies,STEM,2014J,Withdrawn,60
336213,DDD,Technology Studies,STEM,2014J,Pass,60
336218,DDD,Technology Studies,STEM,2014J,Fail,60
337359,DDD,Technology Studies,STEM,2014J,Pass,60
338704,DDD,Technology Studies,STEM,2014J,Pass,60
339853,DDD,Technology Studies,STEM,2014J,Fail,120
340627,DDD,Technology Studies,STEM,2014J,Fail,60
341921,DDD,Technology Studies,STEM,2014J,Pass,60
348602,DDD,Technology Studies,STEM,2014J,Withdrawn,120
349688,DDD,Technology Studies,STEM,2014J,Pass,60
349910,DDD,Technology Studies,STEM,2014J,Pass,60
350361,DDD,Technology Studies,STEM,2014J,Withdrawn,150
351080,DDD,Technology Studies,STEM,2014J,Fail,60
351244,DDD,Technology Studies,STEM,2014J,Pass,60
352954,DDD,Technology Studies,STEM,2014J,Withdrawn,120
353969,DDD,Technology Studies,STEM,2014J,Withdrawn,60
355034,DDD,Technology Studies,STEM,2014J,Withdrawn,120
356561,DDD,Technology Studies,STEM,2014J,Fail,90
359657,DDD,Technology Studies,STEM,2014J,Withdrawn,120
364307,DDD,Technology Studies,STEM,2014J,Withdrawn,150
365375,DDD,Technology Studies,STEM,2014J,Withdrawn,60
367309,DDD,Technology Studies,STEM,2014J,Pass,60
368195,DDD,Technology Studies,STEM,2014J,Withdrawn,60
370100,DDD,Technology Studies,STEM,2014J,Withdrawn,60
370184,DDD,Technology Studies,STEM,2014J,Pass,60
370274,DDD,Technology Studies,STEM,2014J,Pass,60
370375,DDD,Technology Studies,STEM,2014J,Fail,60
371019,DDD,Technology Studies,STEM,2014J,Pass,60
371949,DDD,Technology Studies,STEM,2014J,Fail,60
376758,DDD,Technology Studies,STEM,2014J,Withdrawn,60
378388,DDD,Technology Studies,STEM,2014J,Withdrawn,60
379336,DDD,Technology Studies,STEM,2014J,Pass,120
381439,DDD,Technology Studies,STEM,2014J,Withdrawn,60
384106,DDD,Technology Studies,STEM,2014J,Withdrawn,120
384295,DDD,Technology Studies,STEM,2014J,Fail,90
384499,DDD,Technology Studies,STEM,2014J,Pass,60
385019,DDD,Technology Studies,STEM,2014J,Fail,60
385563,DDD,Technology Studies,STEM,2014J,Pass,120
387364,DDD,Technology Studies,STEM,2014J,Withdrawn,90
390849,DDD,Technology Studies,STEM,2014J,Pass,120
392250,DDD,Technology Studies,STEM,2014J,Withdrawn,120
393727,DDD,Technology Studies,STEM,2014J,Pass,60
395535,DDD,Technology Studies,STEM,2014J,Withdrawn,60
395980,DDD,Technology Studies,STEM,2014J,Withdrawn,60
397894,DDD,Technology Studies,STEM,2014J,Withdrawn,60
398816,DDD,Technology Studies,STEM,2014J,Pass,60
399628,DDD,Technology Studies,STEM,2014J,Fail,120
399772,DDD,Technology Studies,STEM,2014J,Withdrawn,60
400091,DDD,Technology Studies,STEM,2014J,Pass,60
402268,DDD,Technology Studies,STEM,2014J,Withdrawn,60
402829,DDD,Technology Studies,STEM,2014J,Withdrawn,60
402958,DDD,Technology Studies,STEM,2014J,Pass,60
406425,DDD,Technology Studies,STEM,2014J,Withdrawn,190
407487,DDD,Technology Studies,STEM,2014J,Fail,120
408344,DDD,Technology Studies,STEM,2014J,Fail,100
409120,DDD,Technology Studies,STEM,2014J,Withdrawn,60
409205,DDD,Technology Studies,STEM,2014J,Pass,90
411549,DDD,Technology Studies,STEM,2014J,Fail,120
412717,DDD,Technology Studies,STEM,2014J,Pass,60
413087,DDD,Technology Studies,STEM,2014J,Fail,90
414094,DDD,Technology Studies,STEM,2014J,Fail,60
414963,DDD,Technology Studies,STEM,2014J,Pass,60
416276,DDD,Technology Studies,STEM,2014J,Withdrawn,120
417157,DDD,Technology Studies,STEM,2014J,Withdrawn,120
418851,DDD,Technology Studies,STEM,2014J,Withdrawn,60
419913,DDD,Technology Studies,STEM,2014J,Pass,120
420141,DDD,Technology Studies,STEM,2014J,Pass,90
420344,DDD,Technology Studies,STEM,2014J,Withdrawn,120
420560,DDD,Technology Studies,STEM,2014J,Pass,120
420762,DDD,Technology Studies,STEM,2014J,Distinction,60
421185,DDD,Technology Studies,STEM,2014J,Pass,60
422343,DDD,Technology Studies,STEM,2014J,Distinction,90
423650,DDD,Technology Studies,STEM,2014J,Withdrawn,60
424211,DDD,Technology Studies,STEM,2014J,Pass,60
425393,DDD,Technology Studies,STEM,2014J,Withdrawn,60
425910,DDD,Technology Studies,STEM,2014J,Fail,60
428116,DDD,Technology Studies,STEM,2014J,Pass,60
428787,DDD,Technology Studies,STEM,2014J,Withdrawn,60
429740,DDD,Technology Studies,STEM,2014J,Withdrawn,120
432642,DDD,Technology Studies,STEM,2014J,Fail,60
435536,DDD,Technology Studies,STEM,2014J,Withdrawn,60
435572,DDD,Technology Studies,STEM,2014J,Pass,60
436898,DDD,Technology Studies,STEM,2014J,Distinction,85
438135,DDD,Technology Studies,STEM,2014J,Withdrawn,70
441087,DDD,Technology Studies,STEM,2014J,Pass,60
441354,DDD,Technology Studies,STEM,2014J,Withdrawn,150
441897,DDD,Technology Studies,STEM,2014J,Pass,60
442017,DDD,Technology Studies,STEM,2014J,Withdrawn,60
442191,DDD,Technology Studies,STEM,2014J,Withdrawn,120
442549,DDD,Technology Studies,STEM,2014J,Fail,60
443275,DDD,Technology Studies,STEM,2014J,Pass,60
443539,DDD,Technology Studies,STEM,2014J,Pass,60
444180,DDD,Technology Studies,STEM,2014J,Pass,60
444388,DDD,Technology Studies,STEM,2014J,Withdrawn,60
444625,DDD,Technology Studies,STEM,2014J,Withdrawn,90
444766,DDD,Technology Studies,STEM,2014J,Pass,120
444783,DDD,Technology Studies,STEM,2014J,Withdrawn,60
445239,DDD,Technology Studies,STEM,2014J,Pass,120
445351,DDD,Technology Studies,STEM,2014J,Fail,60
445429,DDD,Technology Studies,STEM,2014J,Pass,60
445451,DDD,Technology Studies,STEM,2014J,Pass,90
445474,DDD,Technology Studies,STEM,2014J,Withdrawn,60
445595,DDD,Technology Studies,STEM,2014J,Withdrawn,120
445782,DDD,Technology Studies,STEM,2014J,Withdrawn,60
446097,DDD,Technology Studies,STEM,2014J,Pass,120
446730,DDD,Technology Studies,STEM,2014J,Pass,60
446761,DDD,Technology Studies,STEM,2014J,Pass,120
447393,DDD,Technology Studies,STEM,2014J,Withdrawn,370
447510,DDD,Technology Studies,STEM,2014J,Pass,120
447644,DDD,Technology Studies,STEM,2014J,Pass,90
464968,DDD,Technology Studies,STEM,2014J,Pass,60
465564,DDD,Technology Studies,STEM,2014J,Pass,60
466230,DDD,Technology Studies,STEM,2014J,Pass,60
466289,DDD,Technology Studies,STEM,2014J,Pass,90
466956,DDD,Technology Studies,STEM,2014J,Withdrawn,210
467893,DDD,Technology Studies,STEM,2014J,Pass,60
468720,DDD,Technology Studies,STEM,2014J,Pass,60
468845,DDD,Technology Studies,STEM,2014J,Pass,60
469624,DDD,Technology Studies,STEM,2014J,Fail,60
469633,DDD,Technology Studies,STEM,2014J,Pass,60
470914,DDD,Technology Studies,STEM,2014J,Pass,150
471976,DDD,Technology Studies,STEM,2014J,Fail,60
472073,DDD,Technology Studies,STEM,2014J,Pass,60
472616,DDD,Technology Studies,STEM,2014J,Distinction,150
472649,DDD,Technology Studies,STEM,2014J,Withdrawn,150
473129,DDD,Technology Studies,STEM,2014J,Pass,120
474119,DDD,Technology Studies,STEM,2014J,Withdrawn,60
475839,DDD,Technology Studies,STEM,2014J,Fail,120
475863,DDD,Technology Studies,STEM,2014J,Pass,60
475908,DDD,Technology Studies,STEM,2014J,Fail,60
477099,DDD,Technology Studies,STEM,2014J,Withdrawn,180
477354,DDD,Technology Studies,STEM,2014J,Pass,60
477556,DDD,Technology Studies,STEM,2014J,Fail,60
478326,DDD,Technology Studies,STEM,2014J,Withdrawn,240
478517,DDD,Technology Studies,STEM,2014J,Fail,120
479553,DDD,Technology Studies,STEM,2014J,Pass,60
483136,DDD,Technology Studies,STEM,2014J,Pass,60
483149,DDD,Technology Studies,STEM,2014J,Pass,60
483200,DDD,Technology Studies,STEM,2014J,Pass,60
483343,DDD,Technology Studies,STEM,2014J,Withdrawn,240
484171,DDD,Technology Studies,STEM,2014J,Withdrawn,120
485282,DDD,Technology Studies,STEM,2014J,Pass,60
485421,DDD,Technology Studies,STEM,2014J,Pass,120
485612,DDD,Technology Studies,STEM,2014J,Withdrawn,180
486244,DDD,Technology Studies,STEM,2014J,Withdrawn,60
486287,DDD,Technology Studies,STEM,2014J,Pass,60
486539,DDD,Technology Studies,STEM,2014J,Withdrawn,60
487607,DDD,Technology Studies,STEM,2014J,Fail,60
488941,DDD,Technology Studies,STEM,2014J,Distinction,120
490629,DDD,Technology Studies,STEM,2014J,Pass,60
492254,DDD,Technology Studies,STEM,2014J,Withdrawn,120
492480,DDD,Technology Studies,STEM,2014J,Pass,60
492496,DDD,Technology Studies,STEM,2014J,Distinction,60
493650,DDD,Technology Studies,STEM,2014J,Withdrawn,60
493826,DDD,Technology Studies,STEM,2014J,Withdrawn,120
495493,DDD,Technology Studies,STEM,2014J,Pass,60
495615,DDD,Technology Studies,STEM,2014J,Pass,60
495881,DDD,Technology Studies,STEM,2014J,Pass,60
495903,DDD,Technology Studies,STEM,2014J,Withdrawn,60
496494,DDD,Technology Studies,STEM,2014J,Fail,60
496916,DDD,Technology Studies,STEM,2014J,Pass,60
497989,DDD,Technology Studies,STEM,2014J,Withdrawn,120
498326,DDD,Technology Studies,STEM,2014J,Withdrawn,60
499865,DDD,Technology Studies,STEM,2014J,Withdrawn,90
502470,DDD,Technology Studies,STEM,2014J,Pass,60
502557,DDD,Technology Studies,STEM,2014J,Withdrawn,60
504251,DDD,Technology Studies,STEM,2014J,Pass,60
504589,DDD,Technology Studies,STEM,2014J,Pass,60
504749,DDD,Technology Studies,STEM,2014J,Withdrawn,60
504841,DDD,Technology Studies,STEM,2014J,Withdrawn,120
506824,DDD,Technology Studies,STEM,2014J,Fail,60
507576,DDD,Technology Studies,STEM,2014J,Withdrawn,60
508829,DDD,Technology Studies,STEM,2014J,Withdrawn,60
508859,DDD,Technology Studies,STEM,2014J,Pass,60
509933,DDD,Technology Studies,STEM,2014J,Fail,60
509998,DDD,Technology Studies,STEM,2014J,Withdrawn,120
510424,DDD,Technology Studies,STEM,2014J,Pass,60
510456,DDD,Technology Studies,STEM,2014J,Distinction,60
510532,DDD,Technology Studies,STEM,2014J,Withdrawn,90
511345,DDD,Technology Studies,STEM,2014J,Pass,60
511676,DDD,Technology Studies,STEM,2014J,Fail,60
512046,DDD,Technology Studies,STEM,2014J,Pass,60
513283,DDD,Technology Studies,STEM,2014J,Withdrawn,60
514324,DDD,Technology Studies,STEM,2014J,Fail,120
515052,DDD,Technology Studies,STEM,2014J,Fail,60
515645,DDD,Technology Studies,STEM,2014J,Fail,90
516405,DDD,Technology Studies,STEM,2014J,Withdrawn,60
516562,DDD,Technology Studies,STEM,2014J,Fail,75
518244,DDD,Technology Studies,STEM,2014J,Pass,60
519116,DDD,Technology Studies,STEM,2014J,Withdrawn,120
519941,DDD,Technology Studies,STEM,2014J,Withdrawn,60
523762,DDD,Technology Studies,STEM,2014J,Pass,120
523817,DDD,Technology Studies,STEM,2014J,Withdrawn,90
524427,DDD,Technology Studies,STEM,2014J,Pass,120
525068,DDD,Technology Studies,STEM,2014J,Distinction,60
525870,DDD,Technology Studies,STEM,2014J,Pass,60
526352,DDD,Technology Studies,STEM,2014J,Pass,90
526912,DDD,Technology Studies,STEM,2014J,Withdrawn,60
528175,DDD,Technology Studies,STEM,2014J,Withdrawn,120
528363,DDD,Technology Studies,STEM,2014J,Withdrawn,60
528535,DDD,Technology Studies,STEM,2014J,Withdrawn,90
529885,DDD,Technology Studies,STEM,2014J,Withdrawn,150
