course_id,course_name,topic,rank,neighbour_id,neighbour_name,neighbour_topic,similarity
CRS01549,Practical Machine Learning on H2O,Technology Studies,10,CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,0.865364286
CRS01556,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Engineering,1,CRS03226,Intro to Digital Manufacturing with Autodesk Fusion 360,Engineering,0.855129275
CRS01556,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Engineering,2,CRS02026,Generative Design for Industrial Applications,Engineering,0.848888621
CRS01556,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Engineering,3,CRS03230,Generative Design for Additive Manufacturing,Engineering,0.844652059
CRS01556,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Engineering,4,CRS00257,Manufacturing Process with Autodesk Fusion 360,Engineering,0.832391333
CRS01556,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Engineering,5,CRS00548,Averaged-Switch Modeling and Simulation,Engineering,0.818885726
CRS01556,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Engineering,6,CRS02189,"Ethics, Technology and Engineering",Engineering,0.810316955
CRS01556,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Engineering,7,CRS01362,Electrodynamics: An Introduction,Engineering,0.808138804
CRS01556,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Engineering,8,CRS01769,Foundations of Healthcare Systems Engineering,Engineering,0.806463759
CRS01556,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Engineering,9,CRS02712,"Engineering Project Management: Risk, Quality, Teams, and Procurement",Engineering,0.806245422
CRS01556,Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Engineering,10,CRS01777,AI Workflow: Feature Engineering and Bias Detection,Engineering,0.804736907
CRS01558,Engineering Maintainable Android Apps,Engineering,1,CRS00629,Introduction to Systems Engineering,Engineering,0.812756854
CRS01558,Engineering Maintainable Android Apps,Engineering,2,CRS01769,Foundations of Healthcare Systems Engineering,Engineering,0.811113144
CRS01558,Engineering Maintainable Android Apps,Engineering,3,CRS02492,Fundamentals of Engineering Exam Review,Engineering,0.80761139
CRS01558,Engineering Maintainable Android Apps,Engineering,4,CRS01362,Electrodynamics: An Introduction,Engineering,0.807032505
CRS01558,Engineering Maintainable Android Apps,Engineering,5,CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,0.805837172
CRS01558,Engineering Maintainable Android Apps,Engineering,6,CRS01777,AI Workflow: Feature Engineering and Bias Detection,Engineering,0.804029135
CRS01558,Engineering Maintainable Android Apps,Engineering,7,CRS03364,Operations Management: Analysis and Improvement Methods,Engineering,0.803728916
CRS01558,Engineering Maintainable Android Apps,Engineering,8,CRS02189,"Ethics, Technology and Engineering",Engineering,0.80337889
CRS01558,Engineering Maintainable Android Apps,Engineering,9,CRS03163,"Pressure, Force, Motion, and Humidity Sensors",Engineering,0.802337783
CRS01558,Engineering Maintainable Android Apps,Engineering,10,CRS02400,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats",Engineering,0.800725766
CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,1,CRS02947,Constitutional Reforms in Russia,Social Sciences Foundation,0.879730683
CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,2,CRS00379,Understanding International Relations Theory,Social Sciences Foundation,0.878325412
CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,3,CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,0.870360615
CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,4,CRS02418,Earth Economics,Social Sciences Foundation,0.852156439
CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,5,CRS02205,Politics and Economics of International Energy,Social Sciences Foundation,0.847866301
CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,6,CRS01862,International Business I,Social Sciences Foundation,0.842784017
CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,7,CRS01112,Water in the Western United States,Social Sciences Foundation,0.841558694
CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,8,CRS02415,Model Thinking,Social Sciences Foundation,0.841402569
CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,9,CRS00734,Global Impact: Cultural Psychology,Social Sciences Foundation,0.83859443
CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,10,CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,0.83799981
CRS01569,Java Arrays and Loops,Computing & IT,1,CRS01505,Create a Python Application using PyMongo and MongoDB Database,Computing & IT,0.838276062
CRS01569,Java Arrays and Loops,Computing & IT,2,CRS03394,Requirements Gathering for Secure Software Development,Computing & IT,0.834582959
CRS01569,Java Arrays and Loops,Computing & IT,3,CRS02907,Kotlin for Java Developers,Computing & IT,0.832927415
CRS01569,Java Arrays and Loops,Computing & IT,4,CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,0.832787301
CRS01569,Java Arrays and Loops,Computing & IT,5,CRS00959,Using TensorFlow with Amazon Sagemaker,Computing & IT,0.832383716
CRS01569,Java Arrays and Loops,Computing & IT,6,CRS00175,Using Python to Interact with the Operating System,Computing & IT,0.831463585
CRS01569,Java Arrays and Loops,Computing & IT,7,CRS00729,"Javascript animation for websites, storytelling, data visualization and games",Computing & IT,0.831208971
CRS01569,Java Arrays and Loops,Computing & IT,8,CRS03053,Create Python Linux Script to Generate a Disk Usage Report,Computing & IT,0.830561572
CRS01569,Java Arrays and Loops,Computing & IT,9,CRS02958,Functional Programming Principles in Scala,Computing & IT,0.828306061
CRS01569,Java Arrays and Loops,Computing & IT,10,CRS03339,Protecting Cloud Architecture with Alibaba Cloud,Computing & IT,0.828192483
CRS01582,Practical Introduction to the Command Line,Other,1,CRS02466,Introduction to Docker: Build Your Own Portfolio Site,Other,0.851190981
CRS01582,Practical Introduction to the Command Line,Other,2,CRS02591,Best Practices for iOS User Interface Design,Other,0.841334189
CRS01582,Practical Introduction to the Command Line,Other,3,CRS02784,IT Security: Defense against the digital dark arts,Other,0.840587733
CRS01582,Practical Introduction to the Command Line,Other,4,CRS01760,Social Network Analysis,Other,0.834908069
CRS01582,Practical Introduction to the Command Line,Other,5,CRS01715,Exploratory Data Analysis with Seaborn,Other,0.834392852
CRS01582,Practical Introduction to the Command Line,Other,6,CRS03327,Build a Google Firebase Web Application,Other,0.833927872
CRS01582,Practical Introduction to the Command Line,Other,7,CRS01017,Legal Tech & Startups,Other,0.832430073
CRS01582,Practical Introduction to the Command Line,Other,8,CRS00682,Expanding SEL,Other,0.83171958
CRS01582,Practical Introduction to the Command Line,Other,9,CRS01171,MOOC: How to make a MOOC?,Other,0.831429714
CRS01582,Practical Introduction to the Command Line,Other,10,CRS01908,Using Google Forms to Analyze User Research Data,Other,0.830711377
CRS01584,Ebola Virus Disease: An Evolving Epidemic,Business,1,CRS03379,Successful Negotiation: Essential Strategies and Skills,Business,0.813696159
CRS01584,Ebola Virus Disease: An Evolving Epidemic,Business,2,CRS00657,Business Model Innovation,Business,0.799927788
CRS01584,Ebola Virus Disease: An Evolving Epidemic,Business,3,CRS03120,Capstone: Creating A Sustainability Proposal,Business,0.799628742
CRS01584,Ebola Virus Disease: An Evolving Epidemic,Business,4,CRS01940,Managing the Company of the Future,Business,0.798503841
CRS01584,Ebola Virus Disease: An Evolving Epidemic,Business,5,CRS00144,Beyond Silicon Valley: Growing Entrepreneurship in Transitioning Economies,Business,0.798175332
CRS01584,Ebola Virus Disease: An Evolving Epidemic,Business,6,CRS00578,Corporate finance: Know your numbers 2,Business,0.79723306
CRS01584,Ebola Virus Disease: An Evolving Epidemic,Business,7,CRS02951,Corporate Finance II: Financing Investments and Managing Risk,Business,0.794158876
CRS01584,Ebola Virus Disease: An Evolving Epidemic,Business,8,CRS03320,The Business of Social,Business,0.793756059
CRS01584,Ebola Virus Disease: An Evolving Epidemic,Business,9,CRS01255,How to Manage a Remote Team,Business,0.791412052
CRS01584,Ebola Virus Disease: An Evolving Epidemic,Business,10,CRS01246,Business Analysis & Process Management,Business,0.791359482
CRS01588,AI for Medical Prognosis,Health & Medicine,1,CRS00723,EMT Foundations,Health & Medicine,0.823276934
CRS01588,AI for Medical Prognosis,Health & Medicine,2,CRS00642,"Faster Together, Enhancing the Recruitment of Minorities in Clinical Trials",Health & Medicine,0.822337775
CRS01588,AI for Medical Prognosis,Health & Medicine,3,CRS03014,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Social/Peer Perspective)",Health & Medicine,0.810248282
CRS01588,AI for Medical Prognosis,Health & Medicine,4,CRS01205,Everyday Chinese Medicine 2,Health & Medicine,0.806744154
CRS01588,AI for Medical Prognosis,Health & Medicine,5,CRS01775,Implant Dentistry,Health & Medicine,0.804912811
CRS01588,AI for Medical Prognosis,Health & Medicine,6,CRS03246,Case Studies in Personalized Medicine,Health & Medicine,0.804079972
CRS01588,AI for Medical Prognosis,Health & Medicine,7,CRS02780,Traditional herbal medicine in supportive cancer care: From alternative to integrative,Health & Medicine,0.803989429
CRS01588,AI for Medical Prognosis,Health & Medicine,8,CRS00464,Understanding Medical Research: Your Facebook Friend is Wrong,Health & Medicine,0.803299824
CRS01588,AI for Medical Prognosis,Health & Medicine,9,CRS01405,Create an FPS Weapon in Unity (Part 3 -Damage Effects),Health & Medicine,0.802554621
CRS01588,AI for Medical Prognosis,Health & Medicine,10,CRS01061,Logistic Regression in R for Public Health,Health & Medicine,0.802211062
CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,1,CRS03316,Planning for Climate Change in African Cities,Social Sciences Foundation,0.920423849
CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,2,CRS00743,Community Change in Public Health,Social Sciences Foundation,0.861303783
CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,3,CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,0.851558289
CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,4,CRS03116,"Creativity, Innovation and Transformation",Social Sciences Foundation,0.843996163
CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,5,CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,0.83799981
CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,6,CRS01862,International Business I,Social Sciences Foundation,0.836999861
CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,7,CRS01672,The Age of Sustainable Development,Social Sciences Foundation,0.835323938
CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,8,CRS02205,Politics and Economics of International Energy,Social Sciences Foundation,0.831184349
CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,9,CRS01851,Medical Neuroscience,Social Sciences Foundation,0.82964453
CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,10,CRS00418,Corporate Sustainability. Understanding and Seizing the Strategic Opportunity,Social Sciences Foundation,0.828469143
CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,1,CRS00303,Engaging ELLs and Their Families in the School and Community,Education Studies,0.872864711
CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,2,CRS00479,Teaching Impacts of Technology: Fundamentals,Education Studies,0.848589968
CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,3,CRS00868,Teach English Now! Capstone Project 2,Education Studies,0.847756188
CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,4,CRS02987,Teaching and Assessing Clinical Skills,Education Studies,0.84320266
CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,5,CRS02514,Teaching the Violin and Viola: Creating a Healthy Foundation,Education Studies,0.84245602
CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,6,CRS02702,Managing Your Money: MBA Insights for Undergraduates,Education Studies,0.839215063
CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,7,CRS00364,Journeys to Education Teach-Out,Education Studies,0.838706347
CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,8,CRS01121,Get Interactive: Practical Teaching with Technology,Education Studies,0.838239809
CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,9,CRS02550,"Solar Energy Codes, Permitting and Zoning",Education Studies,0.837338279
CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,10,CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,0.83729786
CRS01604,Forecasting Models for Marketing Decisions,Business,1,CRS03320,The Business of Social,Business,0.826562185
CRS01604,Forecasting Models for Marketing Decisions,Business,2,CRS01937,Digital Transformation,Business,0.817491669
CRS01604,Forecasting Models for Marketing Decisions,Business,3,CRS00635,Social Marketing Capstone Project,Business,0.816433131
CRS01604,Forecasting Models for Marketing Decisions,Business,4,CRS03120,Capstone: Creating A Sustainability Proposal,Business,0.814463663
CRS01604,Forecasting Models for Marketing Decisions,Business,5,CRS03270,Business of Games and Entrepreneurship,Business,0.81264091
CRS01604,Forecasting Models for Marketing Decisions,Business,6,CRS01246,Business Analysis & Process Management,Business,0.807635914
CRS01604,Forecasting Models for Marketing Decisions,Business,7,CRS01434,Strategic Self-Marketing and Personal Branding,Business,0.806619613
CRS01604,Forecasting Models for Marketing Decisions,Business,8,CRS02246,Sales Management,Business,0.805923501
CRS01604,Forecasting Models for Marketing Decisions,Business,9,CRS02951,Corporate Finance II: Financing Investments and Managing Risk,Business,0.802442506
CRS01604,Forecasting Models for Marketing Decisions,Business,10,CRS00144,Beyond Silicon Valley: Growing Entrepreneurship in Transitioning Economies,Business,0.802254489
CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,1,CRS03203,Health Systems Development: Introduction to Health Systems,Health & Medicine,0.999577221
CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,2,CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,0.996608093
CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,3,CRS02905,Global Health Policy,Health & Medicine,0.880904998
CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,4,CRS03042,Systems Thinking In Public Health,Health & Medicine,0.853100895
CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,5,CRS02792,"Bats, Ducks, and Pandemics: An Introduction to One Health Policy",Health & Medicine,0.851513037
CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,6,CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,0.833773384
CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,7,CRS01497,Foundations of Public Health Practice: The Public Health Toolkit,Health & Medicine,0.830109617
CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,8,CRS00680,Global Health and Humanitarianism,Health & Medicine,0.827981911
CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,9,CRS00470,Foundations of Public Health Practice: The Public Health Approach,Health & Medicine,0.826333585
CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,10,CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,0.821735719
CRS01612,Introduction to Formal Concept Analysis,Mathematics,1,CRS00369,Introduction to Probability and Data with R,Mathematics,0.879529555
CRS01612,Introduction to Formal Concept Analysis,Mathematics,2,CRS02513,"Probability Theory, Statistics and Exploratory Data Analysis",Mathematics,0.859512807
CRS01612,Introduction to Formal Concept Analysis,Mathematics,3,CRS02477,Logic for Economists,Mathematics,0.856653171
CRS01612,Introduction to Formal Concept Analysis,Mathematics,4,CRS00014,Business Statistics and Analysis Capstone,Mathematics,0.856452934
CRS01612,Introduction to Formal Concept Analysis,Mathematics,5,CRS01360,"Statistical Thinking for Industrial Problem Solving, presented by JMP",Mathematics,0.855632188
CRS01612,Introduction to Formal Concept Analysis,Mathematics,6,CRS02486,Statistics with R Capstone,Mathematics,0.853105617
CRS01612,Introduction to Formal Concept Analysis,Mathematics,7,CRS02102,Mathematics for economists,Mathematics,0.85195632
CRS01612,Introduction to Formal Concept Analysis,Mathematics,8,CRS01494,Data Analysis Tools,Mathematics,0.847285637
CRS01612,Introduction to Formal Concept Analysis,Mathematics,9,CRS00216,Statistical Data Visualization with Seaborn,Mathematics,0.846343352
CRS01612,Introduction to Formal Concept Analysis,Mathematics,10,CRS00986,Advanced Linear Models for Data Science 1: Least Squares,Mathematics,0.843750295
CRS01616,Sharpened Visions: A Poetry Workshop,Humanities,1,CRS00747,"The American South: Its Stories, Music, and Art",Humanities,0.870783651
CRS01616,Sharpened Visions: A Poetry Workshop,Humanities,2,CRS00679,"The Music of the Rolling Stones, 1962-1974",Humanities,0.854845109
CRS01616,Sharpened Visions: A Poetry Workshop,Humanities,3,CRS01818,Writing and Editing: Structure and Organization,Humanities,0.853359363
CRS01616,Sharpened Visions: A Poetry Workshop,Humanities,4,CRS03236,High-Impact Business Writing,Humanities,0.852656758
CRS01616,Sharpened Visions: A Poetry Workshop,Humanities,5,CRS03288,English for Effective Business Writing,Humanities,0.848138661
CRS01616,Sharpened Visions: A Poetry Workshop,Humanities,6,CRS00662,Healing with the Arts,Humanities,0.844504483
CRS01616,Sharpened Visions: A Poetry Workshop,Humanities,7,CRS00218,Technical Writing,Humanities,0.838933483
CRS01616,Sharpened Visions: A Poetry Workshop,Humanities,8,CRS00602,Writing in English at University,Humanities,0.836640975
CRS01616,Sharpened Visions: A Poetry Workshop,Humanities,9,CRS02700,Music Production Capstone,Humanities,0.831300893
CRS01616,Sharpened Visions: A Poetry Workshop,Humanities,10,CRS00064,Japanese for beginners 2,Humanities,0.829145334
CRS01656,Greening the Economy: Lessons from Scandinavia,Business,1,CRS03120,Capstone: Creating A Sustainability Proposal,Business,0.833342292
CRS01656,Greening the Economy: Lessons from Scandinavia,Business,2,CRS01246,Business Analysis & Process Management,Business,0.821470932
CRS01656,Greening the Economy: Lessons from Scandinavia,Business,3,CRS02951,Corporate Finance II: Financing Investments and Managing Risk,Business,0.814601571
CRS01656,Greening the Economy: Lessons from Scandinavia,Business,4,CRS01940,Managing the Company of the Future,Business,0.8076594
CRS01656,Greening the Economy: Lessons from Scandinavia,Business,5,CRS03320,The Business of Social,Business,0.804968256
CRS01656,Greening the Economy: Lessons from Scandinavia,Business,6,CRS01434,Strategic Self-Marketing and Personal Branding,Business,0.802647418
CRS01656,Greening the Economy: Lessons from Scandinavia,Business,7,CRS03304,Analyzing Macro-Environmental Factors Using Creately,Business,0.802517974
CRS01656,Greening the Economy: Lessons from Scandinavia,Business,8,CRS03345,Leadership in 21st Century Organizations,Business,0.80119279
CRS01656,Greening the Economy: Lessons from Scandinavia,Business,9,CRS00610,Construction Project Management,Business,0.799821143
CRS01656,Greening the Economy: Lessons from Scandinavia,Business,10,CRS00797,Career Total Fitness Annual Retreat,Business,0.799718558
CRS01672,The Age of Sustainable Development,Social Sciences Foundation,1,CRS00418,Corporate Sustainability. Understanding and Seizing the Strategic Opportunity,Social Sciences Foundation,0.874277996
CRS01672,The Age of Sustainable Development,Social Sciences Foundation,2,CRS03316,Planning for Climate Change in African Cities,Social Sciences Foundation,0.850458505
CRS01672,The Age of Sustainable Development,Social Sciences Foundation,3,CRS03299,Osteoarchaeology: The Truth in Our Bones,Social Sciences Foundation,0.847993521
CRS01672,The Age of Sustainable Development,Social Sciences Foundation,4,CRS01862,International Business I,Social Sciences Foundation,0.847920973
CRS01672,The Age of Sustainable Development,Social Sciences Foundation,5,CRS03087,Profit Analysis using Economic Value Added,Social Sciences Foundation,0.847788164
CRS01672,The Age of Sustainable Development,Social Sciences Foundation,6,CRS00709,Political Economy of Institutions and Development,Social Sciences Foundation,0.845548821
CRS01672,The Age of Sustainable Development,Social Sciences Foundation,7,CRS02150,The Korean Economic Development,Social Sciences Foundation,0.843579355
CRS01672,The Age of Sustainable Development,Social Sciences Foundation,8,CRS02762,Mediation and Conflict Resolution,Social Sciences Foundation,0.838332286
CRS01672,The Age of Sustainable Development,Social Sciences Foundation,9,CRS02205,Politics and Economics of International Energy,Social Sciences Foundation,0.836018069
CRS01672,The Age of Sustainable Development,Social Sciences Foundation,10,CRS02609,Understanding Memory: Explaining the Psychology of Memory through Movies,Social Sciences Foundation,0.835361386
CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,1,CRS02764,"Introduction to Blockchain: Benefits, Values and Opportunities",Technology Studies,0.919099195
CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,2,CRS00587,Blockchain Business Models,Technology Studies,0.91680686
CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,3,CRS03279,Introduction to Blockchain for Financial Services,Technology Studies,0.904369822
CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,4,CRS02426,Blockchain Platforms,Technology Studies,0.901773193
CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,5,CRS00299,"Blockchain, Cryptoassets, and Decentralized Finance",Technology Studies,0.894637089
CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,6,CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,0.849485088
CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,7,CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,0.849120395
CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,8,CRS01549,Practical Machine Learning on H2O,Technology Studies,0.846966465
CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,9,CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,0.845871247
CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,10,CRS02642,Introduction to Deep Learning & Neural Networks with Keras,Technology Studies,0.843632523
CRS01685,The Strategy of Content Marketing,Education Studies,1,CRS01970,Inclusive Online Teaching Teach-Out,Education Studies,0.843184263
CRS01685,The Strategy of Content Marketing,Education Studies,2,CRS02550,"Solar Energy Codes, Permitting and Zoning",Education Studies,0.829498803
CRS01685,The Strategy of Content Marketing,Education Studies,3,CRS00479,Teaching Impacts of Technology: Fundamentals,Education Studies,0.828505806
CRS01685,The Strategy of Content Marketing,Education Studies,4,CRS01980,Powerful Tools for Teaching and Learning: Web 2.0 Tools,Education Studies,0.828087956
CRS01685,The Strategy of Content Marketing,Education Studies,5,CRS02683,What future for education?,Education Studies,0.827913594
CRS01685,The Strategy of Content Marketing,Education Studies,6,CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,0.826703504
CRS01685,The Strategy of Content Marketing,Education Studies,7,CRS00118,Improving Classroom Management with Class Dojo,Education Studies,0.822966948
CRS01685,The Strategy of Content Marketing,Education Studies,8,CRS01515,"Leading for Equity, Diversity and Inclusion in Higher Education",Education Studies,0.8216938
CRS01685,The Strategy of Content Marketing,Education Studies,9,CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,0.820640707
CRS01685,The Strategy of Content Marketing,Education Studies,10,CRS02702,Managing Your Money: MBA Insights for Undergraduates,Education Studies,0.820303787
CRS01711,"Applied Public History: Places, People, Stories",Humanities,1,CRS00440,The Fall and Rise of Jerusalem,Humanities,0.891550384
CRS01711,"Applied Public History: Places, People, Stories",Humanities,2,CRS00670,Antisemitism: From Its Origins to the Present,Humanities,0.874619915
CRS01711,"Applied Public History: Places, People, Stories",Humanities,3,CRS00747,"The American South: Its Stories, Music, and Art",Humanities,0.849784172
CRS01711,"Applied Public History: Places, People, Stories",Humanities,4,CRS00076,ART of the MOOC: Public Art and Pedagogy,Humanities,0.846975103
CRS01711,"Applied Public History: Places, People, Stories",Humanities,5,CRS00439,Weight Management: Beyond Balancing Calories,Humanities,0.838631341
CRS01711,"Applied Public History: Places, People, Stories",Humanities,6,CRS00662,Healing with the Arts,Humanities,0.835820015
CRS01711,"Applied Public History: Places, People, Stories",Humanities,7,CRS00679,"The Music of the Rolling Stones, 1962-1974",Humanities,0.834797461
CRS01711,"Applied Public History: Places, People, Stories",Humanities,8,CRS01476,The Making of the US President: A Short History in Five Elections,Humanities,0.833722302
CRS01711,"Applied Public History: Places, People, Stories",Humanities,9,CRS03015,Foundational Skills for Communicating About Health,Humanities,0.833469498
CRS01711,"Applied Public History: Places, People, Stories",Humanities,10,CRS01386,Emotions: a Philosophical Introduction,Humanities,0.827616624
CRS01715,Exploratory Data Analysis with Seaborn,Other,1,CRS01177,Introduction to Data Analytics,Other,0.884183944
CRS01715,Exploratory Data Analysis with Seaborn,Other,2,CRS02756,Spatial Analysis and Satellite Imagery in a GIS,Other,0.87121728
CRS01715,Exploratory Data Analysis with Seaborn,Other,3,CRS00310,Create Charts and Dashboard using Google Sheets,Other,0.86614758
CRS01715,Exploratory Data Analysis with Seaborn,Other,4,CRS02466,Introduction to Docker: Build Your Own Portfolio Site,Other,0.865763452
CRS01715,Exploratory Data Analysis with Seaborn,Other,5,CRS01099,Survey Data Collection and Analytics Project (Capstone),Other,0.864556574
CRS01715,Exploratory Data Analysis with Seaborn,Other,6,CRS01383,Measuring Stock Liquidity,Other,0.863289377
CRS01715,Exploratory Data Analysis with Seaborn,Other,7,CRS01025,Create a Resume and Cover Letter with Google Docs,Other,0.857703537
CRS01715,Exploratory Data Analysis with Seaborn,Other,8,CRS03327,Build a Google Firebase Web Application,Other,0.857670971
CRS01715,Exploratory Data Analysis with Seaborn,Other,9,CRS03024,Create a Simple Project Timeline in Google Sheets,Other,0.854834302
CRS01715,Exploratory Data Analysis with Seaborn,Other,10,CRS01171,MOOC: How to make a MOOC?,Other,0.853265854
CRS01729,The Bilingual Brain,Humanities,1,CRS03241,Big data and Language 1,Humanities,0.85595977
CRS01729,The Bilingual Brain,Humanities,2,CRS03267,Miracles of Human Language: An Introduction to Linguistics,Humanities,0.850690789
CRS01729,The Bilingual Brain,Humanities,3,CRS00218,Technical Writing,Humanities,0.841273144
CRS01729,The Bilingual Brain,Humanities,4,CRS01472,Teaching EFL/ESL Reading: A Task Based Approach,Humanities,0.83425881
CRS01729,The Bilingual Brain,Humanities,5,CRS00439,Weight Management: Beyond Balancing Calories,Humanities,0.827810041
CRS01729,The Bilingual Brain,Humanities,6,CRS00064,Japanese for beginners 2,Humanities,0.823750758
CRS01729,The Bilingual Brain,Humanities,7,CRS01818,Writing and Editing: Structure and Organization,Humanities,0.823499422
CRS01729,The Bilingual Brain,Humanities,8,CRS00029,"Philosophy, Science and Religion: Philosophy and Religion",Humanities,0.82103089
CRS01729,The Bilingual Brain,Humanities,9,CRS00602,Writing in English at University,Humanities,0.816595291
CRS01729,The Bilingual Brain,Humanities,10,CRS03288,English for Effective Business Writing,Humanities,0.816231422
CRS01737,Digital Signal Processing 3: Analog vs Digital,Engineering,1,CRS00430,Digital Signal Processing 4: Applications,Engineering,0.993245919
CRS01737,Digital Signal Processing 3: Analog vs Digital,Engineering,2,CRS01777,AI Workflow: Feature Engineering and Bias Detection,Engineering,0.826606679
CRS01737,Digital Signal Processing 3: Analog vs Digital,Engineering,3,CRS01543,Displays,Engineering,0.822938937
CRS01737,Digital Signal Processing 3: Analog vs Digital,Engineering,4,CRS03226,Intro to Digital Manufacturing with Autodesk Fusion 360,Engineering,0.811553501
CRS01737,Digital Signal Processing 3: Analog vs Digital,Engineering,5,CRS01809,Modeling and Debugging Embedded Systems,Engineering,0.810064504
