course_id,course_name,topic,rank,neighbour_id,neighbour_name,neighbour_topic,similarity
CRS01135,Combining and Analyzing Complex Data,Mathematics,9,CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,0.830993536
CRS01135,Combining and Analyzing Complex Data,Mathematics,10,CRS01494,Data Analysis Tools,Mathematics,0.829967801
CRS01142,eHealth: More than just an electronic record,Health & Medicine,1,CRS02792,"Bats, Ducks, and Pandemics: An Introduction to One Health Policy",Health & Medicine,0.851550061
CRS01142,eHealth: More than just an electronic record,Health & Medicine,2,CRS02905,Global Health Policy,Health & Medicine,0.850234199
CRS01142,eHealth: More than just an electronic record,Health & Medicine,3,CRS01989,Understanding Patient Perspectives on Medications,Health & Medicine,0.843779782
CRS01142,eHealth: More than just an electronic record,Health & Medicine,4,CRS00259,Getting started in cryo-EM,Health & Medicine,0.840786738
CRS01142,eHealth: More than just an electronic record,Health & Medicine,5,CRS02590,Public Health in Humanitarian Crises 1,Health & Medicine,0.840278752
CRS01142,eHealth: More than just an electronic record,Health & Medicine,6,CRS02332,Service Transformed: Lessons in U.S. Veteran Centered Care,Health & Medicine,0.839084296
CRS01142,eHealth: More than just an electronic record,Health & Medicine,7,CRS01497,Foundations of Public Health Practice: The Public Health Toolkit,Health & Medicine,0.838876888
CRS01142,eHealth: More than just an electronic record,Health & Medicine,8,CRS03246,Case Studies in Personalized Medicine,Health & Medicine,0.838573401
CRS01142,eHealth: More than just an electronic record,Health & Medicine,9,CRS01765,Essentials in Clinical Simulations Across the Health Professions,Health & Medicine,0.838380459
CRS01142,eHealth: More than just an electronic record,Health & Medicine,10,CRS00470,Foundations of Public Health Practice: The Public Health Approach,Health & Medicine,0.838105199
CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,1,CRS02581,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",Mathematics,0.872620725
CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,2,CRS01390,Introduction to Business Analysis Using Spreadsheets: Basics,Mathematics,0.864563372
CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,3,CRS00370,Calculating Descriptive Statistics in R,Mathematics,0.861725722
CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,4,CRS02486,Statistics with R Capstone,Mathematics,0.859715242
CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,5,CRS00369,Introduction to Probability and Data with R,Mathematics,0.856133697
CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,6,CRS01360,"Statistical Thinking for Industrial Problem Solving, presented by JMP",Mathematics,0.847748953
CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,7,CRS00014,Business Statistics and Analysis Capstone,Mathematics,0.846114644
CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,8,CRS00216,Statistical Data Visualization with Seaborn,Mathematics,0.844883926
CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,9,CRS01494,Data Analysis Tools,Mathematics,0.844274891
CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,10,CRS03375,Simple Regression Analysis in Public Health,Mathematics,0.839818203
CRS01161,Gut Check: Exploring Your Microbiome,Social Sciences Foundation,1,CRS00506,Understanding the Brain: The Neurobiology of Everyday Life,Social Sciences Foundation,0.843445932
CRS01161,Gut Check: Exploring Your Microbiome,Social Sciences Foundation,2,CRS03299,Osteoarchaeology: The Truth in Our Bones,Social Sciences Foundation,0.820995485
CRS01161,Gut Check: Exploring Your Microbiome,Social Sciences Foundation,3,CRS00697,Dog Emotion and Cognition,Social Sciences Foundation,0.820595406
CRS01161,Gut Check: Exploring Your Microbiome,Social Sciences Foundation,4,CRS01851,Medical Neuroscience,Social Sciences Foundation,0.817600277
CRS01161,Gut Check: Exploring Your Microbiome,Social Sciences Foundation,5,CRS02170,Major Depression in the Population: A Public Health Approach,Social Sciences Foundation,0.815078594
CRS01161,Gut Check: Exploring Your Microbiome,Social Sciences Foundation,6,CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,0.81439545
CRS01161,Gut Check: Exploring Your Microbiome,Social Sciences Foundation,7,CRS02762,Mediation and Conflict Resolution,Social Sciences Foundation,0.813576828
CRS01161,Gut Check: Exploring Your Microbiome,Social Sciences Foundation,8,CRS00734,Global Impact: Cultural Psychology,Social Sciences Foundation,0.813565338
CRS01161,Gut Check: Exploring Your Microbiome,Social Sciences Foundation,9,CRS02609,Understanding Memory: Explaining the Psychology of Memory through Movies,Social Sciences Foundation,0.81248188
CRS01161,Gut Check: Exploring Your Microbiome,Social Sciences Foundation,10,CRS02114,Social Science Approaches to the Study of Chinese Society Part 1,Social Sciences Foundation,0.811461259
CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,1,CRS02642,Introduction to Deep Learning & Neural Networks with Keras,Technology Studies,0.928778246
CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,2,CRS01947,AI Capstone Project with Deep Learning,Technology Studies,0.9081573
CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,3,CRS02457,TensorFlow for AI: Neural Network Representation,Technology Studies,0.904715276
CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,4,CRS02319,Probabilistic Deep Learning with TensorFlow 2,Technology Studies,0.896896926
CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,5,CRS01827,Facial Expression Classification Using Residual Neural Nets,Technology Studies,0.896181002
CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,6,CRS03004,Deep Learning for Business,Technology Studies,0.893761721
CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,7,CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,0.893413257
CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,8,CRS00492,TensorFlow for AI: Get to Know Tensorflow,Technology Studies,0.889125257
CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,9,CRS02509,Introduction to Artificial Intelligence (AI),Technology Studies,0.882837018
CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,10,CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,0.877293876
CRS01171,MOOC: How to make a MOOC?,Other,1,CRS00141,Setting Expectations & Assessing Performance Issues,Other,0.836349729
CRS01171,MOOC: How to make a MOOC?,Other,2,CRS01908,Using Google Forms to Analyze User Research Data,Other,0.834236485
CRS01171,MOOC: How to make a MOOC?,Other,3,CRS00829,Building Your Leadership Skills,Other,0.832651304
CRS01171,MOOC: How to make a MOOC?,Other,4,CRS02784,IT Security: Defense against the digital dark arts,Other,0.828617511
CRS01171,MOOC: How to make a MOOC?,Other,5,CRS01017,Legal Tech & Startups,Other,0.825861091
CRS01171,MOOC: How to make a MOOC?,Other,6,CRS02163,Learning Technologies Foundations and Applications,Other,0.825770691
CRS01171,MOOC: How to make a MOOC?,Other,7,CRS01280,Research Design: Inquiry and Discovery,Other,0.825717984
CRS01171,MOOC: How to make a MOOC?,Other,8,CRS01715,Exploratory Data Analysis with Seaborn,Other,0.825379485
CRS01171,MOOC: How to make a MOOC?,Other,9,CRS02791,Metaliteracy: Empowering Yourself in a Connected World,Other,0.825333763
CRS01171,MOOC: How to make a MOOC?,Other,10,CRS02553,"Computational Thinking for K-12 Educators: Abstraction, Methods, and Lists",Other,0.825088143
CRS01173,Statistical Inference,Mathematics,1,CRS00369,Introduction to Probability and Data with R,Mathematics,0.879092731
CRS01173,Statistical Inference,Mathematics,2,CRS02408,Inferential Statistics,Mathematics,0.874975152
CRS01173,Statistical Inference,Mathematics,3,CRS02486,Statistics with R Capstone,Mathematics,0.873603636
CRS01173,Statistical Inference,Mathematics,4,CRS02665,Basic Statistics,Mathematics,0.864865612
CRS01173,Statistical Inference,Mathematics,5,CRS03326,Improving your statistical inferences,Mathematics,0.860862999
CRS01173,Statistical Inference,Mathematics,6,CRS00544,Improving Your Statistical Questions,Mathematics,0.859361717
CRS01173,Statistical Inference,Mathematics,7,CRS01494,Data Analysis Tools,Mathematics,0.857946917
CRS01173,Statistical Inference,Mathematics,8,CRS01360,"Statistical Thinking for Industrial Problem Solving, presented by JMP",Mathematics,0.856222449
CRS01173,Statistical Inference,Mathematics,9,CRS00590,Practical Predictive Analytics: Models and Methods,Mathematics,0.852921346
CRS01173,Statistical Inference,Mathematics,10,CRS00531,Bayesian Statistics: From Concept to Data Analysis,Mathematics,0.851818237
CRS01177,Introduction to Data Analytics,Other,1,CRS01099,Survey Data Collection and Analytics Project (Capstone),Other,0.876813022
CRS01177,Introduction to Data Analytics,Other,2,CRS02756,Spatial Analysis and Satellite Imagery in a GIS,Other,0.866475681
CRS01177,Introduction to Data Analytics,Other,3,CRS01715,Exploratory Data Analysis with Seaborn,Other,0.854023737
CRS01177,Introduction to Data Analytics,Other,4,CRS00129,Security and Privacy for Big Data - Part 1,Other,0.851497889
CRS01177,Introduction to Data Analytics,Other,5,CRS00310,Create Charts and Dashboard using Google Sheets,Other,0.837261629
CRS01177,Introduction to Data Analytics,Other,6,CRS01327,C++ Arrays and Loops,Other,0.834147839
CRS01177,Introduction to Data Analytics,Other,7,CRS00437,Frozen in the Ice: Exploring the Arctic,Other,0.828124463
CRS01177,Introduction to Data Analytics,Other,8,CRS01760,Social Network Analysis,Other,0.826834941
CRS01177,Introduction to Data Analytics,Other,9,CRS01908,Using Google Forms to Analyze User Research Data,Other,0.823377322
CRS01177,Introduction to Data Analytics,Other,10,CRS03387,Decision Criteria & Applications,Other,0.82108478
CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,1,CRS03042,Systems Thinking In Public Health,Health & Medicine,0.863178579
CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,2,CRS00411,Positive Psychiatry and Mental Health,Health & Medicine,0.862956454
CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,3,CRS01061,Logistic Regression in R for Public Health,Health & Medicine,0.862353934
CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,4,CRS01497,Foundations of Public Health Practice: The Public Health Toolkit,Health & Medicine,0.855202623
CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,5,CRS00470,Foundations of Public Health Practice: The Public Health Approach,Health & Medicine,0.854896496
CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,6,CRS02905,Global Health Policy,Health & Medicine,0.854661349
CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,7,CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,0.847515107
CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,8,CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,0.84390289
CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,9,CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,0.843269046
CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,10,CRS02989,Hypothesis Testing in Public Health,Health & Medicine,0.842744028
CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,1,CRS02506,Geodesign: Change Your World,Other,0.817129143
CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,2,CRS02836,IBM Customer Engagement Specialist Professional Certificate,Other,0.816909515
CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,3,CRS02553,"Computational Thinking for K-12 Educators: Abstraction, Methods, and Lists",Other,0.813859782
CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,4,CRS00958,Ecosystem Services: a Method for Sustainable Development,Other,0.811686884
CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,5,CRS01017,Legal Tech & Startups,Other,0.808980361
CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,6,CRS02784,IT Security: Defense against the digital dark arts,Other,0.806641668
CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,7,CRS00718,What is news?,Other,0.80535851
CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,8,CRS01760,Social Network Analysis,Other,0.805174763
CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,9,CRS02163,Learning Technologies Foundations and Applications,Other,0.803253286
CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,10,CRS03387,Decision Criteria & Applications,Other,0.801345116
CRS01204,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Social Sciences Foundation,1,CRS01370,Microeconomics Principles,Social Sciences Foundation,0.854982781
CRS01204,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Social Sciences Foundation,2,CRS00648,"Country Level Economics: Policies, Institutions, and Macroeconomic Performance",Social Sciences Foundation,0.823524085
CRS01204,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Social Sciences Foundation,3,CRS02742,Industrial Organization: Strategy and Competition in Business,Social Sciences Foundation,0.816034496
CRS01204,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Social Sciences Foundation,4,CRS02464,Business Opportunities and Risks in a Globalized Economy,Social Sciences Foundation,0.812272357
CRS01204,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Social Sciences Foundation,5,CRS02947,Constitutional Reforms in Russia,Social Sciences Foundation,0.810863673
CRS01204,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Social Sciences Foundation,6,CRS02302,Managerial Economics and Business Analysis Capstone,Social Sciences Foundation,0.808360942
CRS01204,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Social Sciences Foundation,7,CRS02681,Selling to Chinese Consumers,Social Sciences Foundation,0.805837857
CRS01204,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Social Sciences Foundation,8,CRS03205,Introduction to Economic Theories,Social Sciences Foundation,0.802728127
CRS01204,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Social Sciences Foundation,9,CRS00290,Economic Growth and Distributive Justice Part I -The Role of the State,Social Sciences Foundation,0.802233115
CRS01204,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Social Sciences Foundation,10,CRS00734,Global Impact: Cultural Psychology,Social Sciences Foundation,0.801582453
CRS01205,Everyday Chinese Medicine 2,Health & Medicine,1,CRS01775,Implant Dentistry,Health & Medicine,0.854672131
CRS01205,Everyday Chinese Medicine 2,Health & Medicine,2,CRS02780,Traditional herbal medicine in supportive cancer care: From alternative to integrative,Health & Medicine,0.843072849
CRS01205,Everyday Chinese Medicine 2,Health & Medicine,3,CRS01497,Foundations of Public Health Practice: The Public Health Toolkit,Health & Medicine,0.830141099
CRS01205,Everyday Chinese Medicine 2,Health & Medicine,4,CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,0.830096456
CRS01205,Everyday Chinese Medicine 2,Health & Medicine,5,CRS00470,Foundations of Public Health Practice: The Public Health Approach,Health & Medicine,0.829256959
CRS01205,Everyday Chinese Medicine 2,Health & Medicine,6,CRS03042,Systems Thinking In Public Health,Health & Medicine,0.828502868
CRS01205,Everyday Chinese Medicine 2,Health & Medicine,7,CRS01956,Evidence-based Toxicology,Health & Medicine,0.825477117
CRS01205,Everyday Chinese Medicine 2,Health & Medicine,8,CRS01373,Curanderismo: Traditional Healing Using Plants,Health & Medicine,0.824395562
CRS01205,Everyday Chinese Medicine 2,Health & Medicine,9,CRS00723,EMT Foundations,Health & Medicine,0.824195749
CRS01205,Everyday Chinese Medicine 2,Health & Medicine,10,CRS01981,Clinical Epidemiology,Health & Medicine,0.823592908
CRS01215,Mathematics for Machine Learning: Multivariate Calculus,Mathematics,1,CRS01407,Vector Calculus for Engineers,Mathematics,0.89312544
CRS01215,Mathematics for Machine Learning: Multivariate Calculus,Mathematics,2,CRS02102,Mathematics for economists,Mathematics,0.877034615
CRS01215,Mathematics for Machine Learning: Multivariate Calculus,Mathematics,3,CRS02893,Precalculus: Relations and Functions,Mathematics,0.867916376
CRS01215,Mathematics for Machine Learning: Multivariate Calculus,Mathematics,4,CRS01090,Precalculus: Periodic Functions,Mathematics,0.866203669
CRS01215,Mathematics for Machine Learning: Multivariate Calculus,Mathematics,5,CRS00986,Advanced Linear Models for Data Science 1: Least Squares,Mathematics,0.857597657
CRS01215,Mathematics for Machine Learning: Multivariate Calculus,Mathematics,6,CRS02477,Logic for Economists,Mathematics,0.854287614
CRS01215,Mathematics for Machine Learning: Multivariate Calculus,Mathematics,7,CRS02531,Mathematical Game Theory,Mathematics,0.852611546
CRS01215,Mathematics for Machine Learning: Multivariate Calculus,Mathematics,8,CRS01948,Matrix Algebra for Engineers,Mathematics,0.843778283
CRS01215,Mathematics for Machine Learning: Multivariate Calculus,Mathematics,9,CRS01024,Analytic Combinatorics,Mathematics,0.840749833
CRS01215,Mathematics for Machine Learning: Multivariate Calculus,Mathematics,10,CRS02446,University Admission Prediction Using Multiple Linear Regression,Mathematics,0.840637467
CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,1,CRS01987,Developing Data Products,Computing & IT,0.857122997
CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,2,CRS02306,Mastering Software Development in R Capstone,Computing & IT,0.844799467
CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,3,CRS00175,Using Python to Interact with the Operating System,Computing & IT,0.839622394
CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,4,CRS01569,Java Arrays and Loops,Computing & IT,0.833720275
CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,5,CRS01505,Create a Python Application using PyMongo and MongoDB Database,Computing & IT,0.833023324
CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,6,CRS01029,Multiple Linear Regression with scikit-learn,Computing & IT,0.831646186
CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,7,CRS00044,Introduction to Cybersecurity Tools & Cyber Attacks,Computing & IT,0.831628704
CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,8,CRS00177,Securing and Integrating Components of your Application,Computing & IT,0.829386875
CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,9,CRS00410,Recommender Systems Capstone,Computing & IT,0.82689235
CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,10,CRS00959,Using TensorFlow with Amazon Sagemaker,Computing & IT,0.826794281
CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,1,CRS00059,Foundations of Teaching for Learning: Introduction,Education Studies,0.862865984
CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,2,CRS02043,University Teaching,Education Studies,0.847056389
CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,3,CRS00460,Foundations of Teaching for Learning: Developing Relationships,Education Studies,0.839139899
CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,4,CRS01329,Teaching Science at University,Education Studies,0.832859054
CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,5,CRS01980,Powerful Tools for Teaching and Learning: Web 2.0 Tools,Education Studies,0.832796394
CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,6,CRS01355,Resilient Teaching Through Times of Crisis and Change,Education Studies,0.830670924
CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,7,CRS02560,Get Organized: How to be a Together Teacher,Education Studies,0.827299899
CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,8,CRS00236,Strategies for Teaching Perfect Tenses and Modals,Education Studies,0.826947219
CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,9,CRS00131,Teaching Intermediate Grammar Project,Education Studies,0.823423341
CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,10,CRS00489,Teaching Character and Creating Positive Classrooms,Education Studies,0.822168693
CRS01230,Research Data Management and Sharing,Business,1,CRS00543,Data Management and Visualization,Business,0.891053974
CRS01230,Research Data Management and Sharing,Business,2,CRS00256,Introduction to Accounting Data Analytics and Visualization,Business,0.85790984
CRS01230,Research Data Management and Sharing,Business,3,CRS00949,Change Leadership: Developing Strategic Gap Analysis in Miro,Business,0.840679818
CRS01230,Research Data Management and Sharing,Business,4,CRS01940,Managing the Company of the Future,Business,0.840072973
CRS01230,Research Data Management and Sharing,Business,5,CRS01604,Forecasting Models for Marketing Decisions,Business,0.832446906
CRS01230,Research Data Management and Sharing,Business,6,CRS00610,Construction Project Management,Business,0.828370634
CRS01230,Research Data Management and Sharing,Business,7,CRS00002,Business Strategy: Business Model Canvas Analysis with Miro,Business,0.823418271
CRS01230,Research Data Management and Sharing,Business,8,CRS00390,Converting Challenges into Opportunities,Business,0.822268955
CRS01230,Research Data Management and Sharing,Business,9,CRS01117,Business Strategy in Practice (Project-centered Course),Business,0.820091282
CRS01230,Research Data Management and Sharing,Business,10,CRS01246,Business Analysis & Process Management,Business,0.819975321
CRS01237,"Understanding, Using, and Securing Crypto and Digital Assets",Technology Studies,1,CRS00587,Blockchain Business Models,Technology Studies,0.856087829
CRS01237,"Understanding, Using, and Securing Crypto and Digital Assets",Technology Studies,2,CRS02764,"Introduction to Blockchain: Benefits, Values and Opportunities",Technology Studies,0.855719995
CRS01237,"Understanding, Using, and Securing Crypto and Digital Assets",Technology Studies,3,CRS00299,"Blockchain, Cryptoassets, and Decentralized Finance",Technology Studies,0.846618532
CRS01237,"Understanding, Using, and Securing Crypto and Digital Assets",Technology Studies,4,CRS02319,Probabilistic Deep Learning with TensorFlow 2,Technology Studies,0.837399079
CRS01237,"Understanding, Using, and Securing Crypto and Digital Assets",Technology Studies,5,CRS03279,Introduction to Blockchain for Financial Services,Technology Studies,0.837241149
CRS01237,"Understanding, Using, and Securing Crypto and Digital Assets",Technology Studies,6,CRS02426,Blockchain Platforms,Technology Studies,0.835251068
CRS01237,"Understanding, Using, and Securing Crypto and Digital Assets",Technology Studies,7,CRS02457,TensorFlow for AI: Neural Network Representation,Technology Studies,0.833135523
CRS01237,"Understanding, Using, and Securing Crypto and Digital Assets",Technology Studies,8,CRS01679,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,Technology Studies,0.831929082
CRS01237,"Understanding, Using, and Securing Crypto and Digital Assets",Technology Studies,9,CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,0.83157408
CRS01237,"Understanding, Using, and Securing Crypto and Digital Assets",Technology Studies,10,CRS00644,Detecting COVID-19 with Chest X-Ray using PyTorch,Technology Studies,0.830863563
CRS01246,Business Analysis & Process Management,Business,1,CRS01940,Managing the Company of the Future,Business,0.876684783
CRS01246,Business Analysis & Process Management,Business,2,CRS01117,Business Strategy in Practice (Project-centered Course),Business,0.862377424
CRS01246,Business Analysis & Process Management,Business,3,CRS02009,Business Operations Support in Google Sheets,Business,0.860149392
CRS01246,Business Analysis & Process Management,Business,4,CRS00949,Change Leadership: Developing Strategic Gap Analysis in Miro,Business,0.859135395
CRS01246,Business Analysis & Process Management,Business,5,CRS02759,Getting Started with ASP.NET Core Razor Pages,Business,0.85399174
CRS01246,Business Analysis & Process Management,Business,6,CRS00577,"Fundamentals of Operations, with Goldman Sachs 10,000 Women",Business,0.853907386
CRS01246,Business Analysis & Process Management,Business,7,CRS03304,Analyzing Macro-Environmental Factors Using Creately,Business,0.852688068
CRS01246,Business Analysis & Process Management,Business,8,CRS00204,"Making Successful Decisions through the Strategy, Law & Ethics Model",Business,0.848695009
CRS01246,Business Analysis & Process Management,Business,9,CRS00002,Business Strategy: Business Model Canvas Analysis with Miro,Business,0.84594009
CRS01246,Business Analysis & Process Management,Business,10,CRS01305,Digital Transformation of Financial Services - Capstone Project,Business,0.843827434
CRS01251,Factorial and Fractional Factorial Designs,Engineering,1,CRS00040,Protecting Business Innovations via Patent,Engineering,0.82765271
CRS01251,Factorial and Fractional Factorial Designs,Engineering,2,CRS01293,Mechanics of Materials I: Fundamentals of Stress & Strain and Axial Loading,Engineering,0.826033804
CRS01251,Factorial and Fractional Factorial Designs,Engineering,3,CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,0.825047882
CRS01251,Factorial and Fractional Factorial Designs,Engineering,4,CRS03134,Battery Pack Balancing and Power Estimation,Engineering,0.824009957
CRS01251,Factorial and Fractional Factorial Designs,Engineering,5,CRS00087,Build Random Forests in R with Azure ML Studio,Engineering,0.823899287
CRS01251,Factorial and Fractional Factorial Designs,Engineering,6,CRS01111,Materials Science: 10 Things Every Engineer Should Know,Engineering,0.82363729
CRS01251,Factorial and Fractional Factorial Designs,Engineering,7,CRS00629,Introduction to Systems Engineering,Engineering,0.822846651
CRS01251,Factorial and Fractional Factorial Designs,Engineering,8,CRS02868,Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,Engineering,0.820838399
CRS01251,Factorial and Fractional Factorial Designs,Engineering,9,CRS02143,Cyber Security in Manufacturing,Engineering,0.820516749
CRS01251,Factorial and Fractional Factorial Designs,Engineering,10,CRS00730,Advanced Engineering Systems in Motion: Dynamics of Three Dimensional (3D) Motion,Engineering,0.820279863
CRS01253,Graphic Design,Other,1,CRS00164,Introduction to Game Design,Other,0.820377377
CRS01253,Graphic Design,Other,2,CRS01908,Using Google Forms to Analyze User Research Data,Other,0.815920561
CRS01253,Graphic Design,Other,3,CRS01171,MOOC: How to make a MOOC?,Other,0.815375487
CRS01253,Graphic Design,Other,4,CRS01770,Aspectos bï¿½sicos de la planificaciï¿½n y la gestiï¿½n de proyectos,Other,0.813744576
CRS01253,Graphic Design,Other,5,CRS00141,Setting Expectations & Assessing Performance Issues,Other,0.813447128
CRS01253,Graphic Design,Other,6,CRS02597,Procurement Negotiation,Other,0.810864017
CRS01253,Graphic Design,Other,7,CRS02756,Spatial Analysis and Satellite Imagery in a GIS,Other,0.810199906
CRS01253,Graphic Design,Other,8,CRS00310,Create Charts and Dashboard using Google Sheets,Other,0.810050216
CRS01253,Graphic Design,Other,9,CRS03024,Create a Simple Project Timeline in Google Sheets,Other,0.810011134
CRS01253,Graphic Design,Other,10,CRS01715,Exploratory Data Analysis with Seaborn,Other,0.809937603
CRS01255,How to Manage a Remote Team,Business,1,CRS01117,Business Strategy in Practice (Project-centered Course),Business,0.838665038
CRS01255,How to Manage a Remote Team,Business,2,CRS02869,Creating and Developing a Tech Startup,Business,0.836218162
CRS01255,How to Manage a Remote Team,Business,3,CRS01305,Digital Transformation of Financial Services - Capstone Project,Business,0.832900351
CRS01255,How to Manage a Remote Team,Business,4,CRS03124,Business Model Innovation for Sustainable Landscape Restoration,Business,0.832524756
CRS01255,How to Manage a Remote Team,Business,5,CRS00002,Business Strategy: Business Model Canvas Analysis with Miro,Business,0.830175544
CRS01255,How to Manage a Remote Team,Business,6,CRS00953,Personality Types at Work,Business,0.828735736
CRS01255,How to Manage a Remote Team,Business,7,CRS01937,Digital Transformation,Business,0.828310548
CRS01255,How to Manage a Remote Team,Business,8,CRS00975,Innovation Strategy: Developing Your Fintech strategy,Business,0.826957852
CRS01255,How to Manage a Remote Team,Business,9,CRS03120,Capstone: Creating A Sustainability Proposal,Business,0.825141266
CRS01255,How to Manage a Remote Team,Business,10,CRS03081,Russian company law. Company management,Business,0.82385708
CRS01263,Introduction to Architecting Smart IoT Devices,Technology Studies,1,CRS00174,Introduction to the Internet of Things and Embedded Systems,Technology Studies,0.87150163
